,Unnamed: 0,X,trial,trial_reward,total_reward,optimal_path,chosen_path,habit_path,distance,optimality,habit_test_trial,n_habit_test_trial,id,on_optimal_path,subset,full_prediction,full_prior_habit,full_surprise,full_cost,full_error,full_ll,full_alpha,full_rho,full_kappa,learn_prediction,learn_ll,learn_alpha,learn_kappa,plan_prediction,plan_surprise,plan_cost,plan_error,plan_ll,plan_rho,plan_kappa,learn_rho,plan_alpha
2529,2529,29,29,15,436,5,7,4,1,False,0,0,5,True,train,0.36105085018577976,0.5112615935397293,2.509989040187901,0.43054749850806495,2.079441541679836,-0.4479304055266037,0.2,0.9,0.5,0.13568347869943093,-0.1458162331678154,30.0,0.9,0.476134983935743,2.3317015636585228,0.4098632834413797,1.921838280217143,-0.6465212307772362,0.75,0.9,0.75,30.0
2530,2530,30,30,21,457,5,4,4,1,False,0,0,5,True,train,0.396694412509359,0.5064931853864167,2.537599175512656,0.4581576338328202,2.0794415416798357,-0.5053314320324096,0.2,0.9,0.5,0.13780559129950978,-0.1482745016118532,30.0,0.9,0.3570997567567567,2.2940263309511346,0.21458478927129868,2.0794415416798357,-0.4417657094814126,0.75,0.9,0.75,30.0
2531,2531,31,31,13,470,4,4,4,0,True,0,0,5,True,test,0.8932030655821802,0.5014021886693752,2.4519885585381744,0.3725470168583384,2.079441541679836,-0.11294132688792166,0.2,0.9,0.5,0.1513414877768999,-1.8882164870722633,30.0,0.9,0.42494480645161287,2.2149247227149247,0.29614461336555725,1.9187801093493673,-0.8557959856638673,0.75,0.9,0.75,30.0
2532,2532,32,32,15,485,4,4,4,0,True,0,0,5,True,train,0.8975801392476698,0.5131800683892827,2.4426691382296433,0.36322759654980685,2.079441541679836,-0.1080528709651067,0.2,0.9,0.5,0.15325653081655344,-1.8756420896313917,30.0,0.9,0.3997845757575757,2.3487094618054565,0.2692679201256204,2.079441541679836,-0.9168294375560695,0.75,0.9,0.75,30.0
2533,2533,33,33,23,508,4,4,4,0,True,0,0,5,True,train,0.9016016444469707,0.5243855436777589,2.4338105894835107,0.35436904780367456,2.079441541679836,-0.10358249233745893,0.2,0.9,0.5,0.15511271213246708,-1.8636032512783882,30.0,0.9,0.42494480645161287,2.2149247227149247,0.29614461336555725,1.9187801093493673,-0.8557959856638673,0.75,0.9,0.75,30.0
2534,2534,34,34,17,525,4,4,4,0,True,0,0,5,True,train,0.9053088550527147,0.5350580414081946,2.425384899759645,0.3459433580798091,2.079441541679836,-0.09947911720237956,0.2,0.9,0.5,0.1570338804684338,-1.85129369775312,30.0,0.9,0.42494480645161287,2.2149247227149247,0.29614461336555725,1.9187801093493673,-0.8557959856638673,0.75,0.9,0.75,30.0
2535,2535,35,35,23,548,4,4,4,0,True,0,0,5,True,train,0.9087369726374647,0.5452337156239331,2.4173652482569716,0.33792370657713566,2.0794415416798357,-0.09569958571175366,0.2,0.9,0.5,0.15895813528655675,-1.8391144115160074,30.0,0.9,0.3570997567567567,2.2940263309511346,0.21458478927129868,2.0794415416798357,-1.029740105544787,0.75,0.9,0.75,30.0
2536,2536,36,36,19,567,4,4,4,0,True,0,0,5,True,train,0.9119161891154848,0.5549457283379725,2.4097262151093535,0.33028467342951734,2.079441541679836,-0.09220719103036411,0.2,0.9,0.5,0.16056962746656625,-1.8290276144919513,30.0,0.9,0.44073833085501857,2.2797441080580776,0.33263260715270737,1.94711150090537,-0.819303933709735,0.75,0.9,0.75,30.0
2537,2537,37,37,21,588,6,4,4,2,False,0,0,5,True,test,0.4870621481119599,0.5642245139456564,2.596087011900072,0.5166454702202363,2.0794415416798357,-0.6676005875672633,0.2,0.9,0.5,0.13013892756536438,-0.13942176694155192,30.0,0.9,0.32274368292682926,2.2394453054440504,0.16000376376421413,2.079441541679836,-0.38970547052529797,0.75,0.9,0.75,30.0
2538,2538,38,38,16,604,7,3,4,2,False,0,0,5,True,train,0.2975575087700379,0.5581900198693973,2.444683019752789,0.36524147807295304,2.079441541679836,-0.35319174414304355,0.2,0.9,0.5,0.12875939804040004,-0.13783710381252595,30.0,0.9,0.42494480645161287,2.2149247227149242,0.29614461336555703,1.918780109349367,-0.5532892540116109,0.75,0.9,0.75,30.0
2539,2539,39,39,9,613,7,7,4,2,True,0,0,5,True,train,0.325558542113662,0.55430103968415,2.4712584083904576,0.39181686671062155,2.079441541679836,-1.1222129806213499,0.2,0.9,0.5,0.13038793332396956,-2.0372411696304202,30.0,0.9,0.42494480645161287,2.2149247227149242,0.29614461336555703,1.918780109349367,-0.8557959856638673,0.75,0.9,0.75,30.0
2540,2540,40,40,21,634,6,6,4,2,True,0,0,5,True,train,0.5102473624454407,0.5502014611918541,2.6076986684973154,0.5282571268174793,2.079441541679836,-0.6728596464472565,0.2,0.9,0.5,0.13192745606290093,-2.025503082748667,30.0,0.9,0.42494480645161287,2.2149247227149242,0.29614461336555703,1.918780109349367,-0.8557959856638673,0.75,0.9,0.75,30.0
2541,2541,41,41,11,645,2,0,4,3,False,0,0,5,False,train,0.2084914482966109,0.5444590716805157,2.350044235333886,0.27060269365405054,2.0794415416798357,-0.2338145952931722,0.2,0.9,0.5,0.10634610792189635,-0.11243672409522841,30.0,0.9,0.22337863636363636,2.1648231014494934,0.06952023127687322,2.0953028701726204,-0.25280235287370106,0.75,0.9,0.75,30.0
2542,2542,42,42,21,666,4,4,4,0,True,1,2,5,True,train,0.9076591619167605,0.5419808836946627,2.4198239994441595,0.3403824577643235,2.079441541679836,-0.0968863431890449,0.2,0.9,0.5,0.16207812914085912,-1.8196767813614434,30.0,0.9,0.3997845757575757,2.3487094618054565,0.2692679201256204,2.079441541679836,-0.9168294375560695,0.75,0.9,0.75,30.0
2543,2543,43,43,17,683,5,7,4,1,False,0,0,5,True,train,0.3803832776511276,0.5501900934577233,2.5266264511669236,0.44718490948708806,2.0794415416798357,-0.478654181860958,0.2,0.9,0.5,0.14175198783190687,-0.15286216279255463,30.0,0.9,0.4249448064516129,2.2149247227149247,0.29614461336555725,1.9187801093493673,-0.5532892540116111,0.75,0.9,0.75,30.0
2544,2544,44,44,19,702,4,4,4,0,True,0,0,5,True,train,0.9091279940448037,0.5463819961295686,2.416403597547986,0.33696205586814965,2.079441541679836,-0.0952693871870709,0.2,0.9,0.5,0.1641335764896001,-1.807074691885318,30.0,0.9,0.32274368292682926,2.3178648599131138,0.16000376376421416,2.1578610961488995,-1.1308968220981195,0.75,0.9,0.75,30.0
2545,2545,45,45,11,713,4,4,4,0,True,0,0,5,True,train,0.9116747712497209,0.5541659308821562,2.4102800965233566,0.3308385548435208,2.0794415416798357,-0.09247196298023816,0.2,0.9,0.5,0.16542597715909282,-1.7992314521400403,30.0,0.9,0.4616187509727626,2.4988612163993897,0.4194196747195533,2.079441541679836,-0.773015942921859,0.75,0.9,0.75,30.0
2546,2546,46,46,8,721,4,4,4,0,True,0,0,5,True,train,0.9140767505969413,0.5616691420635163,2.4043877258621307,0.3249461841822944,2.079441541679836,-0.08984073884673632,0.2,0.9,0.5,0.16758360300475783,-1.7862729298207125,30.0,0.9,0.42494480645161287,2.2149247227149247,0.29614461336555725,1.9187801093493673,-0.8557959856638673,0.75,0.9,0.75,30.0
2547,2547,47,47,21,742,6,6,4,2,True,0,0,5,True,train,0.5100573954317855,0.5689063540871401,2.607997087534397,0.528555545854561,2.079441541679836,-0.6732320195335988,0.2,0.9,0.5,0.13289116515482882,-2.0182247928629593,30.0,0.9,0.42494480645161287,2.2149247227149242,0.29614461336555703,1.918780109349367,-0.8557959856638673,0.75,0.9,0.75,30.0
2548,2548,48,48,11,753,4,5,4,0,False,0,0,5,True,test,0.9147378011967418,0.5638209231334387,2.4027857841811273,0.32334424250129107,2.079441541679836,-2.462024078589175,0.2,0.9,0.5,0.1692063261996318,-0.18537380159707637,30.0,0.9,0.37693979999999994,2.3411766725560987,0.2419975222736388,2.09917915028246,-0.4731121356495024,0.75,0.9,0.75,30.0
2549,2549,49,49,12,765,4,4,4,0,True,0,0,5,True,train,0.916895628458122,0.5707398817038367,2.3973658247448704,0.317924283065034,2.079441541679836,-0.08676163167881683,0.2,0.9,0.5,0.170831991765748,-1.7670747097470674,30.0,0.9,0.3997845757575757,2.3487094618054565,0.2692679201256204,2.079441541679836,-0.9168294375560695,0.75,0.9,0.75,30.0
2550,2550,50,50,5,770,4,3,4,0,False,0,0,5,True,train,0.9189420018446605,0.5774269411034151,2.392137287150439,0.3126957454706033,2.0794415416798357,-2.5125903539253187,0.2,0.9,0.5,0.17259629373779592,-0.1894625455568284,30.0,0.9,0.5168628427947598,2.3857120355761157,0.49356151241195456,1.892150523164161,-0.7274546962722069,0.75,0.9,0.75,30.0
2551,2551,51,51,18,788,4,4,4,0,True,0,0,5,True,test,0.920885327034712,0.5838934811679136,2.387090842194369,0.3076493005145329,2.079441541679836,-0.08241975967015233,0.2,0.9,0.5,0.17495334010161706,-1.7432359686009449,30.0,0.9,0.5172865109170305,2.3857120355761157,0.49356151241195445,1.8921505231641613,-0.6591583782511189,0.75,0.9,0.75,30.0
2552,2552,52,52,19,807,4,4,4,0,True,0,0,5,True,train,0.9227331907527466,0.5901501718862452,2.382217673407806,0.3027761317279701,2.079441541679836,-0.08041515370747511,0.2,0.9,0.5,0.17730959636057025,-1.7298579423775633,30.0,0.9,0.4616187509727626,2.310671334616911,0.4194196747195533,1.8912516598973579,-0.773015942921859,0.75,0.9,0.75,30.0
2553,2553,53,53,19,826,6,7,4,2,False,0,0,5,True,train,0.5077296439977061,0.5962070247408299,2.6072780607199637,0.5278365190401274,2.079441541679836,-0.7087272093422017,0.2,0.9,0.5,0.13368502137952942,-0.1435067198967554,30.0,0.9,0.4956468661087865,2.3267766515226493,0.4508369793506531,1.875939672171996,-0.6844785937775612,0.75,0.9,0.75,30.0
2554,2554,54,54,12,838,4,4,4,0,True,0,0,5,True,train,0.9231073555867103,0.5914815435121694,2.381258619319886,0.3018170776400502,2.0794415416798357,-0.0800097396647177,0.2,0.9,0.5,0.17927977308733203,-1.7188077151789545,30.0,0.9,0.356570027027027,2.1903976183332476,0.21458478927129865,1.9758128290619488,-1.0312246291691627,0.75,0.9,0.75,30.0
2555,2555,55,55,14,852,4,4,4,0,True,0,0,5,True,train,0.9247940223815717,0.5973061665363518,2.376733249702362,0.29729170802252636,2.0794415416798357,-0.0781842447726606,0.2,0.9,0.5,0.18071310029800616,-1.7108445865131203,30.0,0.9,0.5404593652968038,2.386844117468904,0.5381932169235903,1.8486509005453138,-0.6153358245684207,0.75,0.9,0.75,30.0
2556,2556,56,56,12,864,2,4,4,3,False,0,0,5,True,test,0.1958810200190214,0.6029540029842578,2.3367922066697084,0.2573506649898721,2.079441541679836,-0.2180080357009098,0.2,0.9,0.5,0.09997602937307408,-0.10533388198258804,30.0,0.9,0.4249448064516128,2.2149247227149242,0.29614461336555703,1.9187801093493673,-0.5532892540116109,0.75,0.9,0.75,30.0
2557,2557,57,57,24,888,5,5,4,1,True,0,0,5,True,train,0.3592852652765999,0.6010508603675839,2.5120111168884325,0.4325695752085961,2.079441541679836,-1.023638595231549,0.2,0.9,0.5,0.14620089666923164,-1.9227735985167878,30.0,0.9,0.4249448064516129,2.2149247227149247,0.29614461336555725,1.9187801093493673,-0.8557959856638672,0.75,0.9,0.75,30.0
2558,2558,58,58,11,899,1,0,4,3,False,0,0,5,True,train,0.431703268180644,0.5980452265653415,2.561795593605192,0.48235405192535585,2.079441541679836,-0.5651115814973638,0.2,0.9,0.5,0.1033503365971934,-0.10909005798195645,30.0,0.9,0.49564686610878655,2.383159606810939,0.4508369793506526,1.9323226274602863,-0.6844785937775612,0.75,0.9,0.75,30.0
2559,2559,59,59,18,917,4,4,4,0,True,0,0,5,True,train,0.9238922946208683,0.5941256677993569,2.3791360973980726,0.29969455571823667,2.079441541679836,-0.07915977839772413,0.2,0.9,0.5,0.18205105612665548,-1.7034681030775745,30.0,0.9,0.3570997567567567,2.2940263309511346,0.21458478927129868,2.0794415416798357,-1.029740105544787,0.75,0.9,0.75,30.0
2560,2560,60,60,8,925,4,4,4,0,True,1,3,5,True,train,0.925420915877114,0.5994399833710331,2.375010107737076,0.29556856605724013,2.079441541679836,-0.0775066007794482,0.2,0.9,0.5,0.18352795546985198,-1.6953882772062159,30.0,0.9,0.42494480645161287,2.2149247227149247,0.29614461336555725,1.9187801093493673,-0.8557959856638673,0.75,0.9,0.75,30.0
2561,2561,61,61,16,941,5,5,4,1,True,0,0,5,True,test,0.37012590192224837,0.6046058206951589,2.5206451918608943,0.441203650181058,2.079441541679836,-0.9939120557588972,0.2,0.9,0.5,0.14755705473807293,-1.9135403662111088,30.0,0.9,0.4249448064516129,2.2149247227149247,0.29614461336555725,1.9187801093493673,-0.8557959856638672,0.75,0.9,0.75,30.0
2562,2562,62,62,18,959,5,5,4,1,True,0,0,5,True,train,0.38797183348439407,0.601676748862361,2.5341976668762753,0.45475612519643904,2.079441541679836,-0.9468225361063302,0.2,0.9,0.5,0.14910579952525654,-1.9030991610849002,30.0,0.9,0.4249448064516129,2.2149247227149247,0.29614461336555725,1.9187801093493673,-0.8557959856638672,0.75,0.9,0.75,30.0
2563,2563,63,63,9,968,4,4,4,0,True,0,0,5,True,train,0.9251987327027021,0.5986550417690855,2.375680733025508,0.29623919134567234,2.0794415416798353,-0.07774671838076064,0.2,0.9,0.5,0.18560694091831723,-1.684124062140085,30.0,0.9,0.3997845757575757,2.3487094618054565,0.2692679201256204,2.079441541679836,-0.9168294375560695,0.75,0.9,0.75,30.0
2564,2564,64,64,20,988,4,4,4,0,True,0,0,5,True,train,0.9266018001778705,0.6035898612018468,2.3718540636375645,0.29241252195772804,2.079441541679836,-0.07623136322371828,0.2,0.9,0.5,0.18729756016083113,-1.6750566959873006,30.0,0.9,0.49524092468619246,2.3831596068109393,0.45083697935065303,1.932322627460286,-0.7027109182837591,0.75,0.9,0.75,30.0
2565,2565,65,65,13,1001,4,4,4,0,True,0,0,5,True,test,0.9279504195267613,0.6083949699586328,2.368134294061633,0.2886927523817964,2.079441541679836,-0.07477697485731544,0.2,0.9,0.5,0.1894324889113502,-1.663722576977992,30.0,0.9,0.42494480645161287,2.2149247227149247,0.29614461336555725,1.9187801093493673,-0.8557959856638673,0.75,0.9,0.75,30.0
2566,2566,66,66,14,1015,6,4,4,2,False,0,0,5,True,test,0.4918499616004939,0.6130754212960373,2.599566672927984,0.5201251312481477,2.079441541679836,-0.6769785238310987,0.2,0.9,0.5,0.13228584365422613,-0.14189293152290716,30.0,0.9,0.5195716279863483,2.5180585978268546,0.5270818929236925,1.9909767049031624,-0.7330771313744117,0.75,0.9,0.75,30.0
2567,2567,67,67,17,1032,4,4,4,0,True,0,0,5,True,train,0.9281846730692968,0.6092751413278557,2.367517087608069,0.28807554592823303,2.079441541679836,-0.07452456484177983,0.2,0.9,0.5,0.19114061136724553,-1.6547459366180608,30.0,0.9,0.42494480645161287,2.2149247227149247,0.29614461336555725,1.9187801093493673,-0.8557959856638673,0.75,0.9,0.75,30.0
2568,2568,68,68,20,1052,4,4,4,0,True,0,0,5,True,train,0.9294396093770149,0.6138116686584849,2.3640125239216645,0.28457098224182836,2.079441541679836,-0.0731734450157887,0.2,0.9,0.5,0.19291057525345737,-1.6455285381083633,30.0,0.9,0.42766203249097473,2.259535390651833,0.3415320023374049,1.9180033883144285,-0.8494220390458339,0.75,0.9,0.75,30.0
2569,2569,69,69,6,1058,2,5,4,3,False,0,0,5,True,test,0.19277580481985082,0.618235308682797,2.3337916152512066,0.25435007357137096,2.0794415416798357,-0.2141538361846348,0.2,0.9,0.5,0.0970487408059326,-0.10208670355120891,30.0,0.9,0.4249448064516128,2.2149247227149242,0.29614461336555703,1.9187801093493673,-0.5532892540116109,0.75,0.9,0.75,30.0
2570,2570,70,70,17,1075,6,6,4,2,True,0,0,5,False,train,0.49947757136224147,0.6166706321916906,2.603719591818769,0.524278050138933,2.079441541679836,-0.6941925840793566,0.2,0.9,0.5,0.13342903602564476,-2.0141855078237563,30.0,0.9,0.25350672413793107,2.174323409800302,0.09497686250303056,2.079346547297271,-1.372364931103747,0.75,0.9,0.75,30.0
2571,2571,71,71,19,1094,1,7,4,3,False,0,0,5,True,train,0.4191222012452369,0.6130000195407778,2.5534877088892523,0.474046167209416,2.079441541679836,-0.5432148734181469,0.2,0.9,0.5,0.10112703278509674,-0.10661355903898972,30.0,0.9,0.5404593652968039,2.386844117468904,0.5381932169235903,1.8486509005453138,-0.7775279086628063,0.75,0.9,0.75,30.0
2572,2572,72,72,24,1118,4,4,4,0,True,0,0,5,True,train,0.9283312430172134,0.609799826089392,2.3670862656722687,0.2876447239924327,2.079441541679836,-0.0743666669784207,0.2,0.9,0.5,0.19324426742405132,-1.6438002559957237,30.0,0.9,0.42494480645161287,2.2149247227149247,0.29614461336555725,1.9187801093493673,-0.8557959856638673,0.75,0.9,0.75,30.0
2573,2573,73,73,11,1129,3,0,4,3,False,0,0,5,True,train,0.10908018494714172,0.6140253813238188,2.230324589807826,0.15088304812799,2.079441541679836,-0.11550084989006333,0.2,0.9,0.5,0.09474735967257344,-0.09954121365748442,30.0,0.9,0.4249448064516128,2.2149247227149242,0.29614461336555703,1.9187801093493673,-0.5532892540116109,0.75,0.9,0.75,30.0
2574,2574,74,74,16,1145,4,4,4,0,True,0,0,5,True,train,0.9292687465384073,0.613181419545226,2.3644588637315365,0.28501732205170016,2.079441541679836,-0.07335729617086105,0.2,0.9,0.5,0.19455368921049634,-1.6370471169428984,30.0,0.9,0.3997845757575757,2.3487094618054565,0.2692679201256204,2.079441541679836,-0.9168294375560695,0.75,0.9,0.75,30.0
2575,2575,75,75,22,1167,6,7,4,2,False,0,0,5,True,train,0.5054160851823232,0.6172626945465216,2.6068615725553204,0.5274200308754846,2.0794415416798357,-0.7040384460215635,0.2,0.9,0.5,0.13275130276120783,-0.14242949530833598,30.0,0.9,0.3769454,2.2059404724124607,0.2419975222736389,1.9639429501388217,-0.4731211235854455,0.75,0.9,0.75,30.0
2576,2576,76,76,14,1181,4,4,4,0,True,0,0,5,True,train,0.9294247077080843,0.6137815039137006,2.364047335028557,0.284605793348721,2.079441541679836,-0.07318947810523363,0.2,0.9,0.5,0.19580668916852084,-1.6306273861979768,30.0,0.9,0.49564686610878655,2.3831596068109393,0.4508369793506531,1.932322627460286,-0.7018915693139255,0.75,0.9,0.75,30.0
2577,2577,77,77,12,1193,4,4,4,0,True,0,0,5,True,test,0.930511376630762,0.6177532106061263,2.360984510468737,0.2815429687889006,2.079441541679836,-0.07202097661158319,0.2,0.9,0.5,0.1978419239588137,-1.6202869309941144,30.0,0.9,0.5325544022988505,2.474660402370014,0.5671555337172903,1.9075048686527236,-0.6300702226754336,0.75,0.9,0.75,30.0
2578,2578,78,78,10,1203,4,4,4,0,True,0,0,5,True,train,0.9315632141913956,0.6216371707800421,2.3579937494690877,0.27855220778925194,2.0794415416798357,-0.07089122845037377,0.2,0.9,0.5,0.20002904319585135,-1.6092927069976632,30.0,0.9,0.3763853999999999,2.190031530152697,0.24199752227363902,1.948034007879058,-0.9771416605460549,0.75,0.9,0.75,30.0
2579,2579,79,79,13,1216,5,4,4,1,False,0,0,5,True,test,0.3692294921157418,0.6254362731161213,2.5207906318905944,0.4413490902107586,2.0794415416798357,-0.46081317849882325,0.2,0.9,0.5,0.15048858505603752,-0.16309390071032645,30.0,0.9,0.4249448064516129,2.2149247227149247,0.29614461336555725,1.9187801093493673,-0.5532892540116111,0.75,0.9,0.75,30.0
2580,2580,80,80,9,1225,4,4,4,0,True,1,4,5,False,test,0.9319502315542421,0.6230733654926516,2.35691256869989,0.27747102702005405,2.079441541679836,-0.07047586534226828,0.2,0.9,0.5,0.20155967150104134,-1.6016698049535576,30.0,0.9,0.27228492592592596,2.1798172092194092,0.10302993188560125,2.076787277333808,-1.3009062391677453,0.75,0.9,0.75,30.0
2581,2581,81,81,11,1236,5,4,4,1,False,0,0,5,True,train,0.38059526613858863,0.6267663820064117,2.5295786513762972,0.45013710969646104,2.079441541679836,-0.4789963688157795,0.2,0.9,0.5,0.15189054124320447,-0.16474557279753924,30.0,0.9,0.3763853999999999,2.2059404724124607,0.24199752227363902,1.9639429501388217,-0.47222272962870826,0.75,0.9,0.75,30.0
2582,2582,82,82,12,1248,6,7,4,2,False,0,0,5,True,train,0.5041326137731654,0.6243768748685327,2.606502729099858,0.5270611874200218,2.079441541679836,-0.7014467544841546,0.2,0.9,0.5,0.132655961633672,-0.1423195661870214,30.0,0.9,0.42494480645161287,2.2149247227149242,0.29614461336555703,1.918780109349367,-0.5532892540116109,0.75,0.9,0.75,30.0
2583,2583,83,83,18,1266,5,4,4,1,False,0,0,5,True,train,0.39284068353424795,0.6211578080745546,2.5385662906037485,0.4591247489239124,2.079441541679836,-0.4989640570134396,0.2,0.9,0.5,0.1528814014027403,-0.1659145721756188,30.0,0.9,0.3763853999999999,2.2059404724124607,0.24199752227363902,1.9639429501388217,-0.47222272962870826,0.75,0.9,0.75,30.0
2584,2584,84,84,9,1275,2,5,4,3,False,0,0,5,True,train,0.19015281417515087,0.6187640346545797,2.3310558364134737,0.2516142947336376,2.079441541679836,-0.2109097085895849,0.2,0.9,0.5,0.09580525023919281,-0.10071051064058346,30.0,0.9,0.4249448064516128,2.2149247227149242,0.29614461336555703,1.9187801093493673,-0.5532892540116109,0.75,0.9,0.75,30.0
2585,2585,85,85,16,1291,5,4,4,1,False,0,0,5,True,train,0.4055062138624769,0.6174920379552168,2.5476592914200302,0.46821774974019403,2.079441541679836,-0.5200450151556767,0.2,0.9,0.5,0.15377895952564627,-0.16697467634639923,30.0,0.9,0.4249448064516129,2.2149247227149247,0.29614461336555725,1.9187801093493673,-0.5532892540116111,0.75,0.9,0.75,30.0
2586,2586,86,86,9,1300,2,4,4,3,False,0,0,5,True,train,0.2006220751329383,0.6150849386690403,2.3431360521775195,0.26369451049768355,2.079441541679836,-0.22392144771334796,0.2,0.9,0.5,0.09655313499609477,-0.10153798085754098,30.0,0.9,0.4249448064516128,2.2149247227149242,0.29614461336555703,1.9187801093493673,-0.5532892540116109,0.75,0.9,0.75,30.0
2587,2587,87,87,20,1320,6,7,4,2,False,0,0,5,True,train,0.5124901636853726,0.61378371263274,2.610602310418939,0.5311607687391028,2.079441541679836,-0.7184448116921432,0.2,0.9,0.5,0.1329827176646385,-0.14269636891080498,30.0,0.9,0.39978457575757576,2.3487094618054565,0.2692679201256204,2.079441541679836,-0.5104666478015323,0.75,0.9,0.75,30.0
2588,2588,88,88,12,1332,2,0,4,3,False,0,0,5,True,train,0.21096842618548087,0.6107444563160935,2.3549054321171163,0.2754638904372807,2.0794415416798357,-0.23694894142804568,0.2,0.9,0.5,0.09730739038912573,-0.1023731936940668,30.0,0.9,0.4249448064516128,2.2149247227149242,0.29614461336555703,1.9187801093493673,-0.5532892540116109,0.75,0.9,0.75,30.0
2589,2589,89,89,9,1341,6,4,4,2,False,0,0,5,True,train,0.5230242784014137,0.6094183918857289,2.615486322942243,0.5360447812624071,2.0794415416798357,-0.7402896875053203,0.2,0.9,0.5,0.1339743420002611,-0.14384074268338942,30.0,0.9,0.3769454,2.2059404724124607,0.2419975222736389,1.9639429501388217,-0.4731211235854455,0.75,0.9,0.75,30.0
2590,2590,90,90,22,1363,4,4,4,0,True,0,0,5,True,train,0.9273623793424348,0.6064022082313697,2.369904216676253,0.29046267499641787,2.0794415416798353,-0.07541087357711704,0.2,0.9,0.5,0.20018319786884245,-1.6085223423521204,30.0,0.9,0.37749979999999994,2.341176672556099,0.24199752227363883,2.09917915028246,-0.9741852400945227,0.75,0.9,0.75,30.0
2591,2591,91,91,11,1374,4,4,4,0,True,0,0,5,True,train,0.9283194285044056,0.6098297765356153,2.3672532254402547,0.2878116837604187,2.079441541679836,-0.07437939367277319,0.2,0.9,0.5,0.20159827521919288,-1.6014782982818745,30.0,0.9,0.5404593652968038,2.386844117468904,0.5381932169235903,1.8486509005453138,-0.6153358245684207,0.75,0.9,0.75,30.0
2592,2592,92,92,18,1392,5,5,4,1,True,0,0,5,True,train,0.40985381258005565,0.6131932047313783,2.550700251746764,0.4712587100669279,2.079441541679836,-0.8919547375473094,0.2,0.9,0.5,0.15438889558908195,-1.8682805637376432,30.0,0.9,0.32226563414634146,2.317864859913113,0.16000376376421419,2.1578610961488986,-1.1323791227575528,0.75,0.9,0.75,30.0
2593,2593,93,93,13,1405,4,4,4,0,True,0,0,5,True,train,0.9286309307846252,0.610952570112415,2.366407648294018,0.2869661066141821,2.079441541679836,-0.07404389490019347,0.2,0.9,0.5,0.20379497525349424,-1.5906408137796266,30.0,0.9,0.37749979999999994,2.341176672556099,0.24199752227363883,2.09917915028246,-0.9741852400945227,0.75,0.9,0.75,30.0
2594,2594,94,94,11,1416,4,4,4,0,True,0,0,5,False,train,0.9295370576743418,0.6142362089789297,2.363871845642912,0.2844303039630763,2.0794415416798357,-0.07306860421908222,0.2,0.9,0.5,0.20520091607700378,-1.5837657013826036,30.0,0.9,0.25418258620689654,2.1744184041828665,0.09497686250303045,2.079441541679836,-1.369702426873481,0.75,0.9,0.75,30.0
2595,2595,95,95,15,1431,5,5,4,1,True,0,0,5,True,train,0.4170992214399346,0.6174602249167038,2.5558812329976397,0.47643969131780384,2.0794415416798357,-0.8744311443838695,0.2,0.9,0.5,0.15539898463704113,-1.86175937493711,30.0,0.9,0.4249448064516129,2.2149247227149247,0.29614461336555725,1.9187801093493673,-0.8557959856638672,0.75,0.9,0.75,30.0
2596,2596,96,96,10,1441,4,4,4,0,True,0,0,5,True,train,0.9298097094789,0.6152311608560092,2.363125472584125,0.28368393090428917,2.0794415416798357,-0.07277532723457453,0.2,0.9,0.5,0.2059682757445559,-1.5800331232919844,30.0,0.9,0.3570997567567567,2.2940263309511346,0.21458478927129868,2.0794415416798357,-1.029740105544787,0.75,0.9,0.75,30.0
2597,2597,97,97,10,1451,3,5,4,3,False,0,0,5,True,train,0.10358892887240004,0.6183816236255515,2.2236706216819053,0.14422908000206935,2.0794415416798357,-0.10935618647612291,0.2,0.9,0.5,0.09188804273821369,-0.09638760703267715,30.0,0.9,0.4249448064516128,2.2149247227149242,0.29614461336555703,1.9187801093493673,-0.5532892540116109,0.75,0.9,0.75,30.0
2598,2598,98,98,8,1459,4,0,4,0,False,0,0,5,True,test,0.9305052563976689,0.6177716287022922,2.3611543329272315,0.2817127912473957,2.0794415416798357,-2.666504160892741,0.2,0.9,0.5,0.2068741558370845,-0.23177337616364566,30.0,0.9,0.42494480645161287,2.2149247227149247,0.29614461336555725,1.9187801093493673,-0.5532892540116109,0.75,0.9,0.75,30.0
2599,2599,99,99,23,1482,6,7,4,2,False,0,0,5,True,train,0.5163556200692629,0.6208401657242952,2.612706860571081,0.5332653188912455,2.0794415416798353,-0.726405394537425,0.2,0.9,0.5,0.13317088334097887,-0.1429134189069155,30.0,0.9,0.42494480645161287,2.2149247227149242,0.29614461336555703,1.918780109349367,-0.5532892540116109,0.75,0.9,0.75,30.0
2600,2600,0,0,15,15,5,4,4,1,False,0,0,7,True,train,0.8127215750568889,0.12499999999999999,3.137405886311669,1.3211363760053598,1.8162695103063093,-1.6751588660061894,5.0,0.95,0.7947368421052632,0.12499999999999999,-0.13353139262452263,30.0,0.9,0.47574140963855427,2.3317015636585228,0.4098632834413797,1.921838280217143,-0.6457702233325529,0.75,0.9,0.75,30.0
2601,2601,1,1,14,29,5,0,4,1,False,0,0,7,True,train,0.8038036798344251,0.13370286420596803,3.245739227940423,1.1103049703595547,2.1354342575808682,-1.6286394875539028,5.0,0.95,0.7947368421052632,0.12763940668555634,-0.13655241610765678,30.0,0.9,0.37694539999999993,2.341176672556099,0.24199752227363883,2.09917915028246,-0.47312112358544534,0.75,0.9,0.75,30.0
