,X,trial,trial_reward,total_reward,optimal_path,chosen_path,habit_path,distance,optimality,habit_test_trial,n_habit_test_trial,id,subset,full_prediction,full_prior_habit,full_surprise,full_cost,full_error,full_ll,full_alpha,full_rho,learn_prediction,learn_ll,learn_alpha,plan_prediction,plan_surprise,plan_cost,plan_error,plan_ll,plan_rho,learn_rho,plan_alpha
2529,29,29,15,436,5,7,4,1,False,0,0,5,test,0.28937252958832616,0.513476178054764,2.35916351830895,0.31768673554870774,2.0414767827602422,-0.34160693809052245,0.1,0.8831578947368421,0.06340753770658519,-0.0655070302114667,0.15,0.5857524368932038,2.0794415416798357,0.6326394514735441,1.4468020902062917,-0.881291505355903,0.9136842105263158,0.95,1.0
2530,30,30,21,457,5,4,4,1,False,0,0,5,train,0.31907353909287933,0.5097128779367828,2.3241981529030773,0.3409422483509793,1.983255904552098,-0.3843009655841597,0.1,0.8831578947368421,0.07786403550177827,-0.08106259937990927,0.15,0.5857524368932038,2.0794415416798357,0.6326394514735441,1.4468020902062917,-0.881291505355903,0.9136842105263158,0.95,1.0
2531,31,31,13,470,4,4,4,0,True,0,0,5,train,0.8783831019381766,0.5056690496356947,1.2262951212719384,0.3334259805940896,0.8928691406778487,-0.12967244573183695,0.1,0.8831578947368421,0.5307281949197702,-0.6335052627664717,0.15,0.5857524368932038,2.0794415416798357,0.6326394514735441,1.4468020902062917,-0.5348580413071903,0.9136842105263158,0.95,1.0
2532,32,32,15,485,4,4,4,0,True,0,0,5,train,0.8831095845341842,0.5169894032837415,1.2094440788016187,0.32569474099756834,0.8837493378040504,-0.12430598128331445,0.1,0.8831578947368421,0.543332764560499,-0.6100333206711542,0.15,0.5857524368932038,2.0794415416798357,0.6326394514735441,1.4468020902062917,-0.5348580413071903,0.9136842105263158,0.95,1.0
2533,33,33,23,508,4,4,4,0,True,0,0,5,train,0.8874682658515981,0.5277687828371742,1.1936609058293806,0.31831517888370764,0.8753457269456729,-0.11938251505878705,0.1,0.8831578947368421,0.5552523100730175,-0.5883326557965926,0.15,0.5857524368932038,2.0794415416798357,0.6326394514735441,1.4468020902062917,-0.5348580413071903,0.9136842105263158,0.95,1.0
2534,34,34,17,525,4,4,4,0,True,0,0,5,train,0.8915001390814895,0.538044024556308,1.1788468274022321,0.3112689644272571,0.8675778629749751,-0.1148496856705531,0.1,0.8831578947368421,0.5665404563639076,-0.5682067864763195,0.15,0.5857524368932038,2.0794415416798357,0.6326394514735441,1.4468020902062917,-0.5348580413071903,0.9136842105263158,0.95,1.0
2535,35,35,23,548,4,4,4,0,True,0,0,5,train,0.8952404019637719,0.5478489251409823,1.1649147748352067,0.30453802235349714,0.8603767524817096,-0.11066299122917901,0.1,0.8831578947368421,0.5772455393562378,-0.5494875581810479,0.15,0.5857524368932038,2.0794415416798357,0.6326394514735441,1.4468020902062917,-0.5348580413071903,0.9136842105263158,0.95,1.0
2536,36,36,19,567,4,4,4,0,True,0,0,5,train,0.8987194315199282,0.5572145043647462,1.151787730048129,0.29810481459801264,0.8536829154501163,-0.10678438274235712,0.1,0.8831578947368421,0.5874112087317321,-0.5320301784593754,0.15,0.5857524368932038,2.0794415416798357,0.6326394514735441,1.4468020902062917,-0.5348580413071903,0.9136842105263158,0.95,1.0
2537,37,37,21,588,6,4,4,2,False,0,0,5,test,0.44694494133176116,0.5661692510236236,2.157207042104279,0.4255809634806477,1.731626078623631,-0.5922977188205596,0.1,0.8831578947368421,0.09833349925162051,-0.10351056038256957,0.15,0.5857524368932038,2.0794415416798357,0.6326394514735441,1.4468020902062917,-0.881291505355903,0.9136842105263158,0.95,1.0
2538,38,38,16,604,7,3,4,2,False,0,0,5,train,0.23812701202734018,0.5606982631148592,2.4287969877596725,0.26512963823449764,2.163667349525175,-0.27197541963913197,0.1,0.8831578947368421,0.04299656507794924,-0.043948298275383046,0.15,0.5857524368932038,2.0794415416798357,0.632639451473544,1.4468020902062917,-0.881291505355903,0.9136842105263158,0.95,1.0
2539,39,39,9,613,7,7,4,2,True,0,0,5,train,0.26043202877186156,0.5576025755416371,2.4032013273815873,0.28544033055309287,2.1177609968284945,-1.3454133778555573,0.1,0.8831578947368421,0.05296674347030464,-2.93809104407141,0.15,0.5857524368932038,2.0794415416798357,0.632639451473544,1.4468020902062917,-0.5348580413071903,0.9136842105263158,0.95,1.0
2540,40,40,21,634,6,6,4,2,True,0,0,5,train,0.46794336769394695,0.5543358341860268,2.128198395660988,0.4361587301023804,1.6920396655586076,-0.7594079995876625,0.1,0.8831578947368421,0.11047189495557244,-2.202994134668787,0.15,0.5857524368932038,2.0794415416798357,0.6326394514735441,1.4468020902062917,-0.5348580413071903,0.9136842105263158,0.95,1.0
2541,41,41,11,645,2,0,4,3,False,0,0,5,train,0.1782599683099486,0.5491171311184486,2.496121885644563,0.2059431077919575,2.2901787778526055,-0.19633119709848346,0.1,0.8831578947368421,0.021502791261338104,-0.02173734474214237,0.15,0.5857524368932039,2.0794415416798357,0.6326394514735441,1.4468020902062917,-0.8812915053559032,0.9136842105263158,0.95,1.0
2542,42,42,21,666,4,4,4,0,True,1,2,5,train,0.894939313278921,0.5470206021442711,1.1659448802244081,0.30503912135737155,0.8609057588670366,-0.1109993693985061,0.1,0.8831578947368421,0.5621433150451542,-0.5759984526205657,0.15,0.5857524368932038,2.0794415416798357,0.6326394514735441,1.4468020902062917,-0.5348580413071903,0.9136842105263158,0.95,1.0
2543,43,43,17,683,5,7,4,1,False,0,0,5,train,0.3053050328714386,0.554888650652574,2.338481992679773,0.33168772363457366,2.006794269045199,-0.36428242597837807,0.1,0.8831578947368421,0.07534998566250285,-0.07833997594538758,0.15,0.5857524368932038,2.0794415416798357,0.6326394514735441,1.4468020902062917,-0.881291505355903,0.9136842105263158,0.95,1.0
2544,44,44,19,702,4,4,4,0,True,0,0,5,train,0.8967648230540822,0.5518852697115031,1.159166465915325,0.30173174968120253,0.8574347162341223,-0.10896163295550157,0.1,0.8831578947368421,0.5646784960411286,-0.571498743352258,0.15,0.5857524368932038,2.0794415416798357,0.6326394514735441,1.4468020902062917,-0.5348580413071903,0.9136842105263158,0.95,1.0
2545,45,45,11,713,4,4,4,0,True,0,0,5,test,0.8995099124915497,0.5593381594701456,1.1487642873872563,0.29661069739453044,0.852153589992726,-0.10590520565054623,0.1,0.8831578947368421,0.5730658994290952,-0.5567545611506193,0.15,0.5857524368932038,2.0794415416798357,0.6326394514735441,1.4468020902062917,-0.5348580413071903,0.9136842105263158,0.95,1.0
2546,46,46,8,721,4,4,4,0,True,0,0,5,train,0.9021053451256,0.5665268083859542,1.1388334761658974,0.2916707020296808,0.8471627741362164,-0.10302397513412705,0.1,0.8831578947368421,0.5811212464174473,-0.5427958581577513,0.15,0.5857524368932038,2.0794415416798357,0.6326394514735441,1.4468020902062917,-0.5348580413071903,0.9136842105263158,0.95,1.0
2547,47,47,21,742,6,6,4,2,True,0,0,5,train,0.46701025552478215,0.5734649118394639,2.1285140583425317,0.4360497770323058,1.692464281310226,-0.761404061115861,0.1,0.8831578947368421,0.11269245127184997,-2.183092840908642,0.15,0.5857524368932038,2.0794415416798357,0.6326394514735441,1.4468020902062917,-0.5348580413071903,0.9136842105263158,0.95,1.0
2548,48,48,11,753,4,5,4,0,False,0,0,5,test,0.9029191208965832,0.5688542072455467,1.1357714636128438,0.29013756038166566,0.8456339032311782,-2.3322108427113295,0.1,0.8831578947368421,0.5813360482137891,-0.8706867052302038,0.15,0.5857524368932038,2.0794415416798357,0.6326394514735441,1.4468020902062917,-0.881291505355903,0.9136842105263158,0.95,1.0
2549,49,49,12,765,4,4,4,0,True,0,0,5,train,0.9052539748142593,0.5754829151733859,1.126730863577202,0.2855837361135518,0.8411471274636501,-0.09953973949901236,0.1,0.8831578947368421,0.5887669349224581,-0.5297248698656869,0.15,0.5857524368932038,2.0794415416798357,0.6326394514735441,1.4468020902062917,-0.5348580413071903,0.9136842105263158,0.95,1.0
2550,50,50,5,770,4,3,4,0,False,0,0,5,train,0.9074729946788913,0.5818932242838623,1.1180659798851786,0.28118126053498854,0.83688471935019,-2.3802547276553048,0.1,0.8831578947368421,0.5959258159450828,-0.9061567939794815,0.15,0.5857524368932038,2.0794415416798357,0.6326394514735441,1.4468020902062917,-0.881291505355903,0.9136842105263158,0.95,1.0
2551,51,51,18,788,4,4,4,0,True,0,0,5,train,0.9095845920556151,0.5880957210630204,1.1097535930999762,0.27692331824870076,0.8328302748512756,-0.09476727594212328,0.1,0.8831578947368421,0.6028273033294586,-0.5061245190792719,0.15,0.5857524368932038,2.0794415416798357,0.6326394514735441,1.4468020902062917,-0.5348580413071903,0.9136842105263158,0.95,1.0
2552,52,52,19,807,4,4,4,0,True,0,0,5,train,0.9115963886880705,0.5941003373728925,1.1017723578164014,0.27280341828541205,0.8289689395309894,-0.09255794312781132,0.1,0.8831578947368421,0.6094849960789518,-0.49514094713337076,0.15,0.5857524368932038,2.0794415416798357,0.6326394514735441,1.4468020902062917,-0.5348580413071903,0.9136842105263158,0.95,1.0
2553,53,53,19,826,6,7,4,2,False,0,0,5,train,0.4636409418498383,0.5999163976170037,2.132261918055681,0.4347459219840968,1.6975159960715844,-0.6229514575753665,0.1,0.8831578947368421,0.11393624326364753,-0.12096637076702356,0.15,0.5857524368932038,2.0794415416798357,0.6326394514735441,1.4468020902062917,-0.881291505355903,0.9136842105263158,0.95,1.0
2554,54,54,12,838,4,4,4,0,True,0,0,5,train,0.9120993192879417,0.5956550395002023,1.099830603726579,0.27179643641726303,0.828034167309316,-0.09200639210927096,0.1,0.8831578947368421,0.6088794370941795,-0.49613499951728673,0.15,0.5857524368932038,2.0794415416798357,0.6326394514735441,1.4468020902062917,-0.5348580413071903,0.9136842105263158,0.95,1.0
2555,55,55,14,852,4,4,4,0,True,0,0,5,train,0.9139367475947738,0.6012439887037814,1.092474568620764,0.26796522407425616,0.8245093445465077,-0.08999391386713924,0.1,0.8831578947368421,0.6150874753553079,-0.4859907849401555,0.15,0.5857524368932038,2.0794415416798357,0.6326394514735441,1.4468020902062917,-0.5348580413071903,0.9136842105263158,0.95,1.0
2556,56,56,12,864,2,4,4,3,False,0,0,5,test,0.16635686226596477,0.6066661674740779,2.508228920316667,0.19438217838732405,2.313846741929343,-0.18194986060070203,0.1,0.8831578947368421,0.02164273058783399,-0.02188036950795592,0.15,0.5857524368932039,2.0794415416798357,0.6326394514735441,1.4468020902062917,-0.8812915053559032,0.9136842105263158,0.95,1.0
2557,57,57,24,888,5,5,4,1,True,0,0,5,test,0.2869632120084252,0.6050728936250224,2.3572378326599948,0.31902075636697247,2.038217076293022,-1.2484012525937354,0.1,0.8831578947368421,0.0709256954143475,-2.6461224934096994,0.15,0.5857524368932038,2.0794415416798357,0.6326394514735441,1.4468020902062917,-0.5348580413071903,0.9136842105263158,0.95,1.0
2558,58,58,11,899,1,0,4,3,False,0,0,5,train,0.43299776728058287,0.6027277260869508,2.175905594593739,0.4181472384892804,1.7577583561044583,-0.5673920374853884,0.1,0.8831578947368421,0.0768382886576356,-0.07995085793762452,0.15,0.5857524368932039,2.0794415416798357,0.6326394514735441,1.4468020902062917,-0.8812915053559032,0.9136842105263158,0.95,1.0
2559,59,59,18,917,4,4,4,0,True,0,0,5,train,0.913169734160347,0.5988621479704606,1.0955119559896629,0.2695503156506636,0.8259616403389993,-0.09083350749470587,0.1,0.8831578947368421,0.6071921746988067,-0.49890994050219595,0.15,0.5857524368932038,2.0794415416798357,0.6326394514735441,1.4468020902062917,-0.5348580413071903,0.9136842105263158,0.95,1.0
2560,60,60,8,925,4,4,4,0,True,1,3,5,test,0.9148303384056481,0.6039529053384606,1.0888378173646829,0.26606155555252864,0.8227762618121544,-0.08901665340698263,0.1,0.8831578947368421,0.6129127537878118,-0.48953267978573994,0.15,0.5857524368932038,2.0794415416798357,0.6326394514735441,1.4468020902062917,-0.5348580413071903,0.9136842105263158,0.95,1.0
2561,61,61,16,941,5,5,4,1,True,0,0,5,train,0.2955438208778258,0.608903854665147,2.347154251602066,0.3259040513810364,2.0212502002210297,-1.2189381591276582,0.1,0.8831578947368421,0.07630794623958655,-2.5729782014278206,0.15,0.5857524368932038,2.0794415416798357,0.6326394514735441,1.4468020902062917,-0.5348580413071903,0.9136842105263158,0.95,1.0
2562,62,62,18,959,5,5,4,1,True,0,0,5,train,0.3102977186744038,0.6066186635832262,2.3298773117500495,0.33730295592330656,1.9925743558267428,-1.1702230595548164,0.1,0.8831578947368421,0.08397573725662365,-2.477227364044813,0.15,0.5857524368932038,2.0794415416798357,0.6326394514735441,1.4468020902062917,-0.5348580413071903,0.9136842105263158,0.95,1.0
2563,63,63,9,968,4,4,4,0,True,0,0,5,train,0.9149301484974639,0.6042532951966079,1.088533116621521,0.26590177306523916,0.822631343556282,-0.08890755706062559,0.1,0.8831578947368421,0.6084963356983308,-0.4967643884324552,0.15,0.5857524368932038,2.0794415416798357,0.6326394514735441,1.4468020902062917,-0.5348580413071903,0.9136842105263158,0.95,1.0
2564,64,64,20,988,4,4,4,0,True,0,0,5,train,0.9164484734630896,0.6089705381203153,1.0823892631754837,0.262670586571904,0.8197186766035798,-0.08724943427237318,0.1,0.8831578947368421,0.6138443296504714,-0.4880139177515873,0.15,0.5857524368932038,2.0794415416798357,0.6326394514735441,1.4468020902062917,-0.5348580413071903,0.9136842105263158,0.95,1.0
2565,65,65,13,1001,4,4,4,0,True,0,0,5,train,0.9179101100243533,0.6135658569735749,1.0764406491552052,0.25952508088421905,0.8169155682709861,-0.08565581251951,0.1,0.8831578947368421,0.619040366770216,-0.4795847955478533,0.15,0.5857524368932038,2.0794415416798357,0.6326394514735441,1.4468020902062917,-0.5348580413071903,0.9136842105263158,0.95,1.0
2566,66,66,14,1015,6,4,4,2,False,0,0,5,train,0.44831216288965414,0.6180439449327144,2.153084220914293,0.42715456429166954,1.7259296566226232,-0.5947729051487926,0.1,0.8831578947368421,0.10765996923798345,-0.113908018634695,0.15,0.5857524368932038,2.0794415416798357,0.6326394514735441,1.4468020902062917,-0.881291505355903,0.9136842105263158,0.95,1.0
2567,67,67,17,1032,4,4,4,0,True,0,0,5,train,0.918233742195998,0.6146205053901307,1.0751725743766405,0.25885239572915864,0.8163201786474819,-0.08530329964356657,0.1,0.8831578947368421,0.6184679006903446,-0.48050998713769383,0.15,0.5857524368932038,2.0794415416798357,0.6326394514735441,1.4468020902062917,-0.5348580413071903,0.9136842105263158,0.95,1.0
2568,68,68,20,1052,4,4,4,0,True,0,0,5,train,0.9195944881014175,0.6189582931109181,1.0695976321662863,0.25588607675045894,0.8137115554158275,-0.0838224799111849,0.1,0.8831578947368421,0.6233807851146245,-0.47259773484670137,0.15,0.5857524368932038,2.0794415416798357,0.6326394514735441,1.4468020902062917,-0.5348580413071903,0.9136842105263158,0.95,1.0
