,X,trial,trial_reward,total_reward,optimal_path,chosen_path,habit_path,distance,optimality,habit_test_trial,n_habit_test_trial,id,on_optimal_path
1915,15,15,18,230,3,3,3,0,True,0,0,27,True
1916,16,16,20,250,3,3,3,0,True,0,0,27,True
1917,17,17,8,258,0,2,3,2,False,0,0,27,True
1918,18,18,11,269,3,3,3,0,True,0,0,27,True
1919,19,19,19,288,2,2,3,1,True,0,0,27,True
1920,20,20,10,298,1,3,3,2,False,0,0,27,True
1921,21,21,11,309,2,2,3,1,True,0,0,27,True
1922,22,22,16,325,3,7,3,0,False,1,1,27,True
1923,23,23,11,336,3,2,3,0,False,0,0,27,True
1924,24,24,17,353,3,1,3,0,False,0,0,27,True
1925,25,25,14,367,6,3,3,3,False,0,0,27,True
1926,26,26,18,385,3,3,3,0,True,0,0,27,False
1927,27,27,15,400,2,2,3,1,True,0,0,27,True
1928,28,28,18,418,3,3,3,0,True,0,0,27,True
1929,29,29,17,435,3,3,3,0,True,0,0,27,True
1930,30,30,17,452,0,3,3,2,False,0,0,27,True
1931,31,31,13,465,0,3,3,2,False,0,0,27,True
1932,32,32,13,478,4,3,3,3,False,0,0,27,True
1933,33,33,16,494,4,4,3,3,True,0,0,27,True
1934,34,34,17,511,2,3,3,1,False,0,0,27,True
1935,35,35,10,521,3,3,3,0,True,0,0,27,True
1936,36,36,9,530,5,5,3,3,True,0,0,27,True
1937,37,37,18,548,5,5,3,3,True,0,0,27,True
1938,38,38,6,554,2,3,3,1,False,0,0,27,True
1939,39,39,4,558,3,5,3,0,False,0,0,27,True
1940,40,40,19,577,1,3,3,2,False,0,0,27,True
1941,41,41,10,587,3,5,3,0,False,1,2,27,True
1942,42,42,16,603,4,4,3,3,True,0,0,27,True
1943,43,43,9,612,3,3,3,0,True,0,0,27,True
1944,44,44,21,633,3,3,3,0,True,0,0,27,True
1945,45,45,20,653,3,3,3,0,True,0,0,27,True
1946,46,46,25,678,5,5,3,3,True,0,0,27,True
1947,47,47,24,702,2,2,3,1,True,0,0,27,True
1948,48,48,19,721,3,3,3,0,True,0,0,27,True
1949,49,49,13,734,4,3,3,3,False,0,0,27,True
1950,50,50,18,752,3,3,3,0,True,0,0,27,True
1951,51,51,15,767,2,1,3,1,False,0,0,27,False
1952,52,52,10,777,3,3,3,0,True,0,0,27,True
1953,53,53,17,794,1,3,3,2,False,0,0,27,True
1954,54,54,18,812,6,6,3,3,True,0,0,27,True
1955,55,55,24,836,3,3,3,0,True,0,0,27,True
1956,56,56,12,848,3,3,3,0,True,0,0,27,True
1957,57,57,8,856,4,3,3,3,False,0,0,27,False
1958,58,58,9,865,1,5,3,2,False,0,0,27,True
1959,59,59,14,879,3,3,3,0,True,0,0,27,True
1960,60,60,12,891,2,3,3,1,False,0,0,27,True
1961,61,61,15,906,2,2,3,1,True,0,0,27,True
1962,62,62,11,917,3,3,3,0,True,1,3,27,True
1963,63,63,14,931,1,0,3,2,False,0,0,27,True
1964,64,64,19,950,3,3,3,0,True,0,0,27,True
1965,65,65,14,964,2,2,3,1,True,0,0,27,True
1966,66,66,18,982,3,3,3,0,True,0,0,27,True
1967,67,67,23,1005,1,1,3,2,True,0,0,27,True
1968,68,68,24,1029,3,3,3,0,True,0,0,27,True
1969,69,69,10,1039,3,3,3,0,True,0,0,27,True
1970,70,70,21,1060,4,4,3,3,True,0,0,27,True
1971,71,71,22,1082,3,3,3,0,True,0,0,27,True
1972,72,72,17,1099,3,1,3,0,False,0,0,27,True
1973,73,73,16,1115,5,5,3,3,True,0,0,27,True
1974,74,74,18,1133,2,2,3,1,True,0,0,27,True
1975,75,75,15,1148,3,3,3,0,True,0,0,27,True
1976,76,76,18,1166,3,3,3,0,True,0,0,27,True
1977,77,77,16,1182,2,7,3,1,False,0,0,27,True
1978,78,78,14,1196,1,1,3,2,True,0,0,27,True
1979,79,79,16,1212,5,5,3,3,True,0,0,27,True
1980,80,80,16,1228,3,3,3,0,True,1,4,27,True
1981,81,81,11,1239,2,3,3,1,False,0,0,27,True
1982,82,82,23,1262,2,2,3,1,True,0,0,27,True
1983,83,83,13,1275,1,1,3,2,True,0,0,27,True
1984,84,84,17,1292,3,3,3,0,True,0,0,27,True
1985,85,85,19,1311,3,3,3,0,True,0,0,27,True
1986,86,86,22,1333,3,3,3,0,True,0,0,27,True
1987,87,87,16,1349,3,3,3,0,True,0,0,27,True
1988,88,88,24,1373,3,3,3,0,True,0,0,27,True
1989,89,89,21,1394,2,2,3,1,True,0,0,27,True
1990,90,90,22,1416,3,3,3,0,True,0,0,27,True
1991,91,91,16,1432,1,5,3,2,False,0,0,27,True
1992,92,92,13,1445,1,6,3,2,False,0,0,27,True
1993,93,93,21,1466,3,3,3,0,True,0,0,27,True
1994,94,94,19,1485,4,4,3,3,True,0,0,27,True
1995,95,95,21,1506,3,3,3,0,True,0,0,27,True
1996,96,96,15,1521,6,6,3,3,True,0,0,27,True
1997,97,97,21,1542,1,2,3,2,False,0,0,27,True
1998,98,98,20,1562,3,3,3,0,True,0,0,27,True
1999,99,99,16,1578,3,3,3,0,True,0,0,27,True
2000,0,0,11,11,4,5,4,0,False,0,0,28,True
2001,1,1,22,33,4,4,4,0,True,0,0,28,True
2002,2,2,14,47,4,4,4,0,True,0,0,28,True
2003,3,3,12,59,6,4,4,2,False,0,0,28,True
2004,4,4,16,75,4,4,4,0,True,0,0,28,True
2005,5,5,13,88,2,2,4,3,True,0,0,28,True
2006,6,6,13,101,4,4,4,0,True,0,0,28,True
2007,7,7,22,123,7,7,4,2,True,0,0,28,True
2008,8,8,23,146,4,4,4,0,True,0,0,28,True
2009,9,9,8,154,4,4,4,0,True,0,0,28,False
2010,10,10,21,175,4,4,4,0,True,0,0,28,True
2011,11,11,17,192,3,2,4,3,False,0,0,28,True
2012,12,12,13,205,4,4,4,0,True,0,0,28,True
2013,13,13,15,220,5,5,4,1,True,0,0,28,True
2014,14,14,16,236,5,4,4,1,False,0,0,28,True
2015,15,15,14,250,0,0,4,3,True,0,0,28,True
2016,16,16,20,270,4,4,4,0,True,0,0,28,True
2017,17,17,12,282,7,7,4,2,True,0,0,28,True
2018,18,18,20,302,4,4,4,0,True,0,0,28,True
2019,19,19,21,323,4,4,4,0,True,0,0,28,True
2020,20,20,18,341,5,5,4,1,True,0,0,28,False
2021,21,21,10,351,5,5,4,1,True,0,0,28,True
2022,22,22,19,370,4,4,4,0,True,1,1,28,True
2023,23,23,12,382,4,4,4,0,True,0,0,28,True
2024,24,24,12,394,5,5,4,1,True,0,0,28,True
2025,25,25,9,403,4,4,4,0,True,0,0,28,True
2026,26,26,18,421,3,1,4,3,False,0,0,28,True
2027,27,27,13,434,4,4,4,0,True,0,0,28,True
2028,28,28,21,455,5,5,4,1,True,0,0,28,True
2029,29,29,21,476,4,4,4,0,True,0,0,28,True
2030,30,30,17,493,4,4,4,0,True,0,0,28,True
2031,31,31,15,508,4,4,4,0,True,0,0,28,True
2032,32,32,14,522,1,0,4,3,False,0,0,28,True
2033,33,33,7,529,6,4,4,2,False,0,0,28,True
2034,34,34,14,543,6,4,4,2,False,0,0,28,True
2035,35,35,19,562,0,0,4,3,True,0,0,28,True
2036,36,36,22,584,4,4,4,0,True,0,0,28,True
2037,37,37,19,603,5,5,4,1,True,0,0,28,True
2038,38,38,17,620,7,7,4,2,True,0,0,28,True
2039,39,39,16,636,5,5,4,1,True,0,0,28,True
2040,40,40,13,649,4,4,4,0,True,1,2,28,True
2041,41,41,22,671,3,3,4,3,True,0,0,28,True
2042,42,42,14,685,3,1,4,3,False,0,0,28,True
2043,43,43,17,702,4,4,4,0,True,0,0,28,True
2044,44,44,17,719,6,7,4,2,False,0,0,28,True
2045,45,45,21,740,4,4,4,0,True,0,0,28,True
2046,46,46,16,756,4,4,4,0,True,0,0,28,True
2047,47,47,14,770,2,2,4,3,True,0,0,28,True
2048,48,48,14,784,5,5,4,1,True,0,0,28,True
2049,49,49,21,805,4,4,4,0,True,0,0,28,True
2050,50,50,12,817,4,4,4,0,True,0,0,28,True
2051,51,51,21,838,4,4,4,0,True,0,0,28,True
2052,52,52,19,857,4,4,4,0,True,0,0,28,True
2053,53,53,17,874,4,4,4,0,True,0,0,28,True
2054,54,54,22,896,4,4,4,0,True,0,0,28,True
2055,55,55,19,915,3,3,4,3,True,0,0,28,False
2056,56,56,17,932,4,4,4,0,True,0,0,28,True
2057,57,57,14,946,4,4,4,0,True,0,0,28,True
2058,58,58,11,957,6,7,4,2,False,0,0,28,True
2059,59,59,18,975,5,5,4,1,True,0,0,28,True
2060,60,60,18,993,4,4,4,0,True,1,3,28,True
2061,61,61,14,1007,5,5,4,1,True,0,0,28,True
2062,62,62,23,1030,5,5,4,1,True,0,0,28,True
2063,63,63,12,1042,6,4,4,2,False,0,0,28,False
2064,64,64,18,1060,5,5,4,1,True,0,0,28,True
2065,65,65,15,1075,5,5,4,1,True,0,0,28,True
2066,66,66,20,1095,1,1,4,3,True,0,0,28,True
2067,67,67,23,1118,4,4,4,0,True,0,0,28,True
2068,68,68,21,1139,4,4,4,0,True,0,0,28,True
2069,69,69,23,1162,4,4,4,0,True,0,0,28,True
2070,70,70,16,1178,4,4,4,0,True,0,0,28,True
2071,71,71,17,1195,6,7,4,2,False,0,0,28,True
2072,72,72,14,1209,3,3,4,3,True,0,0,28,True
2073,73,73,11,1220,5,5,4,1,True,0,0,28,True
2074,74,74,17,1237,2,0,4,3,False,0,0,28,False
2075,75,75,18,1255,5,5,4,1,True,0,0,28,False
2076,76,76,14,1269,5,5,4,1,True,0,0,28,True
2077,77,77,22,1291,6,7,4,2,False,0,0,28,False
2078,78,78,18,1309,4,4,4,0,True,0,0,28,True
2079,79,79,13,1322,4,4,4,0,True,0,0,28,True
2080,80,80,12,1334,4,7,4,0,False,1,4,28,True
2081,81,81,18,1352,4,4,4,0,True,0,0,28,True
2082,82,82,16,1368,6,6,4,2,True,0,0,28,True
2083,83,83,17,1385,2,2,4,3,True,0,0,28,True
2084,84,84,20,1405,4,4,4,0,True,0,0,28,True
2085,85,85,21,1426,4,4,4,0,True,0,0,28,True
2086,86,86,21,1447,4,4,4,0,True,0,0,28,True
2087,87,87,22,1469,4,4,4,0,True,0,0,28,True
2088,88,88,11,1480,4,4,4,0,True,0,0,28,True
2089,89,89,17,1497,6,6,4,2,True,0,0,28,True
2090,90,90,13,1510,4,4,4,0,True,0,0,28,True
2091,91,91,22,1532,6,6,4,2,True,0,0,28,True
2092,92,92,16,1548,3,2,4,3,False,0,0,28,True
2093,93,93,17,1565,6,6,4,2,True,0,0,28,True
2094,94,94,22,1587,6,6,4,2,True,0,0,28,True
2095,95,95,14,1601,4,4,4,0,True,0,0,28,True
2096,96,96,8,1609,4,4,4,0,True,0,0,28,True
2097,97,97,16,1625,4,4,4,0,True,0,0,28,True
2098,98,98,19,1644,5,5,4,1,True,0,0,28,True
2099,99,99,21,1665,3,3,4,3,True,0,0,28,True
2100,0,0,21,21,4,4,4,0,True,0,0,29,True
2101,1,1,11,32,7,7,4,2,True,0,0,29,True
2102,2,2,21,53,7,7,4,2,True,0,0,29,True
2103,3,3,13,66,4,5,4,0,False,0,0,29,True
2104,4,4,10,76,4,4,4,0,True,0,0,29,True
2105,5,5,10,86,5,5,4,1,True,0,0,29,True
2106,6,6,25,111,4,4,4,0,True,0,0,29,True
2107,7,7,19,130,5,4,4,1,False,0,0,29,True
2108,8,8,15,145,4,4,4,0,True,0,0,29,True
2109,9,9,7,152,4,4,4,0,True,0,0,29,True
2110,10,10,14,166,5,5,4,1,True,0,0,29,True
2111,11,11,17,183,5,5,4,1,True,0,0,29,True
2112,12,12,12,195,6,0,4,2,False,0,0,29,True
2113,13,13,13,208,4,4,4,0,True,0,0,29,True
2114,14,14,15,223,4,4,4,0,True,0,0,29,False
2115,15,15,22,245,4,4,4,0,True,0,0,29,True
2116,16,16,21,266,4,4,4,0,True,0,0,29,True
2117,17,17,20,286,5,5,4,1,True,0,0,29,True
2118,18,18,16,302,7,7,4,2,True,0,0,29,True
2119,19,19,13,315,4,4,4,0,True,0,0,29,True
2120,20,20,18,333,4,4,4,0,True,1,1,29,True
2121,21,21,7,340,1,4,4,3,False,0,0,29,True
2122,22,22,15,355,4,5,4,0,False,0,0,29,True
2123,23,23,15,370,4,4,4,0,True,0,0,29,True
2124,24,24,21,391,5,7,4,1,False,0,0,29,True
2125,25,25,14,405,4,4,4,0,True,0,0,29,True
2126,26,26,8,413,6,7,4,2,False,0,0,29,True
2127,27,27,11,424,5,5,4,1,True,0,0,29,True
2128,28,28,19,443,4,4,4,0,True,0,0,29,True
2129,29,29,11,454,5,4,4,1,False,0,0,29,True
2130,30,30,13,467,2,4,4,3,False,0,0,29,True
2131,31,31,20,487,4,4,4,0,True,0,0,29,True
2132,32,32,19,506,4,7,4,0,False,0,0,29,False
2133,33,33,15,521,4,4,4,0,True,0,0,29,True
2134,34,34,14,535,7,7,4,2,True,0,0,29,True
2135,35,35,18,553,2,2,4,3,True,0,0,29,False
2136,36,36,22,575,6,7,4,2,False,0,0,29,True
2137,37,37,22,597,4,4,4,0,True,0,0,29,True
2138,38,38,7,604,2,7,4,3,False,0,0,29,True
2139,39,39,8,612,5,4,4,1,False,0,0,29,True
2140,40,40,17,629,4,4,4,0,True,1,2,29,True
2141,41,41,12,641,4,4,4,0,True,0,0,29,True
2142,42,42,22,663,4,4,4,0,True,0,0,29,True
2143,43,43,14,677,5,2,4,1,False,0,0,29,True
2144,44,44,21,698,5,5,4,1,True,0,0,29,True
2145,45,45,11,709,4,3,4,0,False,0,0,29,True
2146,46,46,11,720,4,4,4,0,True,0,0,29,True
2147,47,47,18,738,5,5,4,1,True,0,0,29,True
2148,48,48,18,756,6,7,4,2,False,0,0,29,True
2149,49,49,14,770,4,4,4,0,True,0,0,29,True
2150,50,50,11,781,4,4,4,0,True,0,0,29,True
2151,51,51,22,803,5,5,4,1,True,0,0,29,True
2152,52,52,12,815,6,5,4,2,False,0,0,29,True
2153,53,53,17,832,5,5,4,1,True,0,0,29,True
2154,54,54,17,849,6,7,4,2,False,0,0,29,True
2155,55,55,24,873,3,3,4,3,True,0,0,29,True
2156,56,56,11,884,4,4,4,0,True,0,0,29,True
2157,57,57,20,904,4,4,4,0,True,0,0,29,True
2158,58,58,13,917,4,4,4,0,True,0,0,29,True
2159,59,59,11,928,4,4,4,0,True,0,0,29,True
2160,60,60,17,945,4,4,4,0,True,1,3,29,True
2161,61,61,14,959,6,4,4,2,False,0,0,29,True
2162,62,62,25,984,4,4,4,0,True,0,0,29,True
2163,63,63,16,1000,4,4,4,0,True,0,0,29,True
2164,64,64,22,1022,2,2,4,3,True,0,0,29,True
2165,65,65,23,1045,2,2,4,3,True,0,0,29,False
2166,66,66,22,1067,4,4,4,0,True,0,0,29,True
2167,67,67,23,1090,6,6,4,2,True,0,0,29,True
2168,68,68,21,1111,2,3,4,3,False,0,0,29,True
2169,69,69,13,1124,4,4,4,0,True,0,0,29,True
2170,70,70,18,1142,2,2,4,3,True,0,0,29,True
2171,71,71,22,1164,4,4,4,0,True,0,0,29,True
2172,72,72,13,1177,4,4,4,0,True,0,0,29,True
2173,73,73,12,1189,5,5,4,1,True,0,0,29,True
2174,74,74,22,1211,4,4,4,0,True,0,0,29,True
2175,75,75,15,1226,6,6,4,2,True,0,0,29,True
2176,76,76,7,1233,4,7,4,0,False,0,0,29,True
2177,77,77,21,1254,5,5,4,1,True,0,0,29,True
2178,78,78,9,1263,4,4,4,0,True,0,0,29,True
2179,79,79,8,1271,4,4,4,0,True,0,0,29,True
2180,80,80,12,1283,5,5,4,1,True,0,0,29,True
2181,81,81,11,1294,4,4,4,0,True,1,4,29,True
2182,82,82,11,1305,6,4,4,2,False,0,0,29,True
2183,83,83,14,1319,1,0,4,3,False,0,0,29,True
2184,84,84,22,1341,4,4,4,0,True,0,0,29,True
2185,85,85,19,1360,1,1,4,3,True,0,0,29,True
2186,86,86,13,1373,1,1,4,3,True,0,0,29,True
2187,87,87,13,1386,5,4,4,1,False,0,0,29,False
2188,88,88,15,1401,6,6,4,2,True,0,0,29,True
2189,89,89,10,1411,4,4,4,0,True,0,0,29,True
2190,90,90,9,1420,4,4,4,0,True,0,0,29,True
2191,91,91,25,1445,5,5,4,1,True,0,0,29,True
2192,92,92,11,1456,6,4,4,2,False,0,0,29,True
2193,93,93,13,1469,6,7,4,2,False,0,0,29,True
2194,94,94,15,1484,4,4,4,0,True,0,0,29,True
2195,95,95,16,1500,3,2,4,3,False,0,0,29,True
2196,96,96,22,1522,4,4,4,0,True,0,0,29,True
2197,97,97,16,1538,4,4,4,0,True,0,0,29,True
2198,98,98,21,1559,4,1,4,0,False,0,0,29,True
2199,99,99,13,1572,3,5,4,3,False,0,0,29,False
2200,0,0,5,5,4,6,4,0,False,0,0,3,True
2201,1,1,12,17,4,4,4,0,True,0,0,3,True
2202,2,2,15,32,4,4,4,0,True,0,0,3,False
2203,3,3,20,52,4,4,4,0,True,0,0,3,True
2204,4,4,13,65,4,4,4,0,True,0,0,3,True
2205,5,5,23,88,4,4,4,0,True,0,0,3,True
2206,6,6,23,111,4,4,4,0,True,0,0,3,True
2207,7,7,19,130,4,4,4,0,True,0,0,3,True
2208,8,8,10,140,4,4,4,0,True,0,0,3,True
2209,9,9,14,154,7,0,4,2,False,0,0,3,True
2210,10,10,10,164,5,5,4,1,True,0,0,3,True
2211,11,11,16,180,4,4,4,0,True,0,0,3,True
2212,12,12,11,191,3,5,4,3,False,0,0,3,True
2213,13,13,17,208,6,6,4,2,True,0,0,3,True
2214,14,14,18,226,2,2,4,3,True,0,0,3,True
2215,15,15,10,236,7,7,4,2,True,0,0,3,True
2216,16,16,15,251,5,0,4,1,False,0,0,3,True
2217,17,17,20,271,4,4,4,0,True,0,0,3,True
2218,18,18,15,286,2,0,4,3,False,0,0,3,True
2219,19,19,7,293,7,7,4,2,True,0,0,3,False
2220,20,20,18,311,4,1,4,0,False,1,1,3,True
2221,21,21,17,328,4,4,4,0,True,0,0,3,True
2222,22,22,18,346,4,4,4,0,True,0,0,3,True
2223,23,23,19,365,4,1,4,0,False,0,0,3,True
2224,24,24,21,386,0,0,4,3,True,0,0,3,True
2225,25,25,26,412,4,4,4,0,True,0,0,3,True
2226,26,26,20,432,6,4,4,2,False,0,0,3,True
2227,27,27,12,444,5,5,4,1,True,0,0,3,True
2228,28,28,9,453,4,4,4,0,True,0,0,3,False
2229,29,29,12,465,5,5,4,1,True,0,0,3,True
2230,30,30,21,486,4,4,4,0,True,0,0,3,True
2231,31,31,16,502,5,5,4,1,True,0,0,3,True
2232,32,32,16,518,1,1,4,3,True,0,0,3,True
2233,33,33,17,535,0,0,4,3,True,0,0,3,True
2234,34,34,12,547,4,4,4,0,True,0,0,3,True
2235,35,35,16,563,5,5,4,1,True,0,0,3,True
2236,36,36,10,573,7,4,4,2,False,0,0,3,True
2237,37,37,13,586,4,4,4,0,True,0,0,3,True
2238,38,38,7,593,6,4,4,2,False,0,0,3,True
2239,39,39,23,616,6,6,4,2,True,0,0,3,True
2240,40,40,14,630,5,5,4,1,True,0,0,3,True
2241,41,41,8,638,4,0,4,0,False,1,2,3,True
2242,42,42,16,654,2,0,4,3,False,0,0,3,True
2243,43,43,21,675,4,4,4,0,True,0,0,3,True
2244,44,44,15,690,5,5,4,1,True,0,0,3,True
2245,45,45,8,698,4,5,4,0,False,0,0,3,True
2246,46,46,19,717,4,5,4,0,False,0,0,3,True
2247,47,47,14,731,4,4,4,0,True,0,0,3,True
2248,48,48,15,746,6,6,4,2,True,0,0,3,True
2249,49,49,9,755,4,0,4,0,False,0,0,3,True
2250,50,50,22,777,5,5,4,1,True,0,0,3,True
2251,51,51,10,787,4,4,4,0,True,0,0,3,True
2252,52,52,15,802,1,0,4,3,False,0,0,3,True
2253,53,53,21,823,1,1,4,3,True,0,0,3,True
2254,54,54,18,841,4,6,4,0,False,0,0,3,True
2255,55,55,24,865,4,4,4,0,True,0,0,3,True
2256,56,56,23,888,6,7,4,2,False,0,0,3,True
2257,57,57,18,906,4,4,4,0,True,0,0,3,True
2258,58,58,18,924,5,5,4,1,True,0,0,3,True
2259,59,59,24,948,4,4,4,0,True,0,0,3,True
2260,60,60,16,964,1,1,4,3,True,0,0,3,True
2261,61,61,15,979,5,5,4,1,True,0,0,3,True
2262,62,62,19,998,6,7,4,2,False,0,0,3,True
2263,63,63,24,1022,5,5,4,1,True,0,0,3,True
2264,64,64,15,1037,4,5,4,0,False,1,3,3,True
2265,65,65,15,1052,2,2,4,3,True,0,0,3,True
2266,66,66,18,1070,6,2,4,2,False,0,0,3,True
2267,67,67,22,1092,4,4,4,0,True,0,0,3,True
2268,68,68,17,1109,6,7,4,2,False,0,0,3,True
2269,69,69,16,1125,4,4,4,0,True,0,0,3,True
2270,70,70,17,1142,5,5,4,1,True,0,0,3,True
2271,71,71,17,1159,4,4,4,0,True,0,0,3,True
2272,72,72,18,1177,6,7,4,2,False,0,0,3,False
2273,73,73,11,1188,2,0,4,3,False,0,0,3,True
2274,74,74,11,1199,4,4,4,0,True,0,0,3,True
2275,75,75,23,1222,4,4,4,0,True,0,0,3,True
2276,76,76,12,1234,4,4,4,0,True,0,0,3,True
2277,77,77,12,1246,4,4,4,0,True,0,0,3,True
2278,78,78,11,1257,4,4,4,0,True,0,0,3,True
2279,79,79,14,1271,4,4,4,0,True,0,0,3,True
2280,80,80,20,1291,6,6,4,2,True,0,0,3,True
2281,81,81,16,1307,5,5,4,1,True,0,0,3,True
2282,82,82,9,1316,4,5,4,0,False,1,4,3,True
2283,83,83,24,1340,5,5,4,1,True,0,0,3,True
2284,84,84,16,1356,6,6,4,2,True,0,0,3,True
2285,85,85,15,1371,4,4,4,0,True,0,0,3,True
2286,86,86,17,1388,5,5,4,1,True,0,0,3,True
2287,87,87,22,1410,4,4,4,0,True,0,0,3,True
2288,88,88,22,1432,1,1,4,3,True,0,0,3,True
2289,89,89,10,1442,4,4,4,0,True,0,0,3,True
2290,90,90,18,1460,4,4,4,0,True,0,0,3,True
2291,91,91,15,1475,4,4,4,0,True,0,0,3,True
2292,92,92,19,1494,3,3,4,3,True,0,0,3,False
2293,93,93,14,1508,4,4,4,0,True,0,0,3,True
2294,94,94,23,1531,6,6,4,2,True,0,0,3,True
2295,95,95,18,1549,3,0,4,3,False,0,0,3,True
2296,96,96,15,1564,2,2,4,3,True,0,0,3,True
2297,97,97,15,1579,6,6,4,2,True,0,0,3,True
2298,98,98,17,1596,4,4,4,0,True,0,0,3,True
2299,99,99,20,1616,4,4,4,0,True,0,0,3,True
2300,0,0,15,15,0,0,5,3,True,0,0,30,True
2301,1,1,11,26,5,5,5,0,True,0,0,30,True
2302,2,2,9,35,1,6,5,3,False,0,0,30,True
2303,3,3,13,48,5,5,5,0,True,0,0,30,True
2304,4,4,11,59,5,5,5,0,True,0,0,30,True
2305,5,5,17,76,5,5,5,0,True,0,0,30,True
2306,6,6,8,84,5,5,5,0,True,0,0,30,True
2307,7,7,14,98,4,4,5,1,True,0,0,30,True
2308,8,8,15,113,7,4,5,2,False,0,0,30,True
2309,9,9,13,126,4,4,5,1,True,0,0,30,True
2310,10,10,22,148,4,4,5,1,True,0,0,30,True
2311,11,11,8,156,2,4,5,3,False,0,0,30,True
2312,12,12,8,164,4,4,5,1,True,0,0,30,True
2313,13,13,17,181,7,6,5,2,False,0,0,30,True
2314,14,14,23,204,5,5,5,0,True,0,0,30,True
2315,15,15,19,223,2,5,5,3,False,0,0,30,True
2316,16,16,10,233,5,5,5,0,True,0,0,30,True
2317,17,17,17,250,5,5,5,0,True,0,0,30,True
2318,18,18,18,268,5,5,5,0,True,0,0,30,True
2319,19,19,15,283,5,5,5,0,True,0,0,30,True
2320,20,20,19,302,4,4,5,1,True,0,0,30,True
2321,21,21,10,312,6,7,5,2,False,0,0,30,False
2322,22,22,13,325,5,5,5,0,True,1,1,30,True
2323,23,23,20,345,4,4,5,1,True,0,0,30,True
2324,24,24,13,358,7,5,5,2,False,0,0,30,False
2325,25,25,14,372,5,5,5,0,True,0,0,30,True
2326,26,26,18,390,5,0,5,0,False,0,0,30,True
2327,27,27,19,409,4,4,5,1,True,0,0,30,True
2328,28,28,17,426,4,4,5,1,True,0,0,30,True
2329,29,29,20,446,4,4,5,1,True,0,0,30,True
2330,30,30,22,468,4,4,5,1,True,0,0,30,True
2331,31,31,18,486,2,0,5,3,False,0,0,30,True
2332,32,32,14,500,5,5,5,0,True,0,0,30,True
2333,33,33,10,510,5,5,5,0,True,0,0,30,True
2334,34,34,22,532,5,5,5,0,True,0,0,30,True
2335,35,35,11,543,5,4,5,0,False,0,0,30,True
2336,36,36,17,560,5,5,5,0,True,0,0,30,True
2337,37,37,18,578,5,5,5,0,True,0,0,30,True
2338,38,38,10,588,5,7,5,0,False,0,0,30,True
2339,39,39,13,601,4,0,5,1,False,0,0,30,True
2340,40,40,13,614,5,5,5,0,True,1,2,30,True
2341,41,41,10,624,1,3,5,3,False,0,0,30,True
2342,42,42,17,641,5,5,5,0,True,0,0,30,True
2343,43,43,17,658,4,4,5,1,True,0,0,30,True
2344,44,44,20,678,5,5,5,0,True,0,0,30,True
2345,45,45,19,697,4,5,5,1,False,0,0,30,True
2346,46,46,11,708,6,5,5,2,False,0,0,30,True
2347,47,47,14,722,5,5,5,0,True,0,0,30,True
2348,48,48,20,742,5,5,5,0,True,0,0,30,True
2349,49,49,23,765,4,4,5,1,True,0,0,30,False
2350,50,50,11,776,6,7,5,2,False,0,0,30,False
2351,51,51,20,796,5,5,5,0,True,0,0,30,True
2352,52,52,16,812,6,7,5,2,False,0,0,30,True
2353,53,53,15,827,5,5,5,0,True,0,0,30,True
2354,54,54,8,835,5,5,5,0,True,0,0,30,True
2355,55,55,11,846,1,5,5,3,False,0,0,30,True
2356,56,56,17,863,2,0,5,3,False,0,0,30,True
2357,57,57,18,881,3,1,5,3,False,0,0,30,True
2358,58,58,14,895,5,5,5,0,True,0,0,30,True
2359,59,59,24,919,5,5,5,0,True,0,0,30,True
2360,60,60,24,943,4,4,5,1,True,0,0,30,True
2361,61,61,20,963,5,4,5,0,False,1,3,30,True
2362,62,62,10,973,3,0,5,3,False,0,0,30,True
2363,63,63,9,982,1,4,5,3,False,0,0,30,True
2364,64,64,14,996,5,5,5,0,True,0,0,30,False
2365,65,65,15,1011,3,5,5,3,False,0,0,30,True
2366,66,66,9,1020,5,5,5,0,True,0,0,30,True
2367,67,67,21,1041,5,5,5,0,True,0,0,30,True
2368,68,68,13,1054,5,5,5,0,True,0,0,30,True
2369,69,69,14,1068,2,1,5,3,False,0,0,30,True
2370,70,70,21,1089,6,5,5,2,False,0,0,30,True
2371,71,71,16,1105,5,5,5,0,True,0,0,30,True
2372,72,72,11,1116,1,7,5,3,False,0,0,30,True
2373,73,73,20,1136,5,0,5,0,False,0,0,30,True
2374,74,74,12,1148,4,4,5,1,True,0,0,30,True
2375,75,75,8,1156,6,1,5,2,False,0,0,30,True
2376,76,76,20,1176,5,5,5,0,True,0,0,30,True
2377,77,77,14,1190,6,6,5,2,True,0,0,30,True
2378,78,78,14,1204,5,5,5,0,True,0,0,30,True
2379,79,79,13,1217,4,5,5,1,False,0,0,30,True
2380,80,80,10,1227,5,5,5,0,True,1,4,30,True
2381,81,81,15,1242,4,4,5,1,True,0,0,30,True
2382,82,82,15,1257,5,5,5,0,True,0,0,30,False
2383,83,83,22,1279,6,4,5,2,False,0,0,30,True
2384,84,84,14,1293,3,6,5,3,False,0,0,30,True
2385,85,85,15,1308,5,5,5,0,True,0,0,30,True
2386,86,86,11,1319,5,5,5,0,True,0,0,30,True
2387,87,87,15,1334,5,5,5,0,True,0,0,30,True
2388,88,88,20,1354,6,6,5,2,True,0,0,30,True
