,X,trial,trial_reward,total_reward,optimal_path,chosen_path,habit_path,distance,optimality,habit_test_trial,n_habit_test_trial,id,subset,full_prediction,full_prior_habit,full_ll,full_alpha,full_rho,learn_prediction,learn_ll,learn_alpha,plan_prediction,plan_ll,plan_rho,learn_rho,plan_alpha
2243,43,43,21,675,4,4,4,0,True,0,0,3,train,0.80657272293912,0.21530467870080303,-0.21496121444779012,23.52,0.9442105263157895,0.5051915756525464,-0.6828175639169126,1.88,0.749848456392887,-0.28788415101109505,0.9594736842105263,0.95,1.0
2244,44,44,15,690,5,5,4,1,True,0,0,3,train,0.7433690690392167,0.21938155201847773,-0.2965626294109949,23.52,0.9442105263157895,0.1618728809203086,-1.820943937453813,1.88,0.749848456392887,-0.28788415101109505,0.9594736842105263,0.95,1.0
2245,45,45,8,698,4,5,4,0,False,0,0,3,train,0.8103111405258522,0.2195241134562677,-1.6623701308392194,23.52,0.9442105263157895,0.5072054138015034,-0.7076628526216766,1.88,0.749848456392887,-1.3856883703409455,0.9594736842105263,0.95,1.0
2246,46,46,19,717,4,5,4,0,False,0,0,3,train,0.8137981886081868,0.2235463979554577,-1.6809241859812623,23.52,0.9442105263157895,0.5153082591951473,-0.7242421760844187,1.88,0.749848456392887,-1.3856883703409455,0.9594736842105263,0.95,1.0
2247,47,47,14,731,4,4,4,0,True,0,0,3,test,0.8171760664372926,0.22754976301698052,-0.20190070374448102,23.52,0.9442105263157895,0.523142274521608,-0.6479018164979738,1.88,0.749848456392887,-0.28788415101109505,0.9594736842105263,0.95,1.0
2248,48,48,15,746,6,6,4,2,True,0,0,3,train,0.6839581157742726,0.2315333665326816,-0.37985859748261924,23.52,0.9442105263157895,0.08086725233635123,-2.514946328754925,1.88,0.7498484563928871,-0.28788415101109494,0.9594736842105263,0.95,1.0
2249,49,49,9,755,4,0,4,0,False,0,0,3,train,0.8197448269699454,0.23068914618457606,-1.7133818040330282,23.52,0.9442105263157895,0.525557369095461,-0.7456145725524412,1.88,0.749848456392887,-1.3856883703409455,0.9594736842105263,0.95,1.0
2250,50,50,22,777,5,5,4,1,True,0,0,3,train,0.7476389626763212,0.23462202174088537,-0.290835087749248,23.52,0.9442105263157895,0.1611943980974593,-1.825144200769904,1.88,0.749848456392887,-0.28788415101109505,0.9594736842105263,0.95,1.0
2251,51,51,10,787,4,4,4,0,True,0,0,3,train,0.8228899811809844,0.23462150423513237,-0.19493276745857976,23.52,0.9442105263157895,0.5267816193588138,-0.6409692008401451,1.88,0.749848456392887,-0.28788415101109505,0.9594736842105263,0.95,1.0
2252,52,52,15,802,1,0,4,3,False,0,0,3,test,0.58951764153331,0.2384998820226757,-0.8904223267337459,23.52,0.9442105263157895,0.027168596824474374,-0.0275444870664207,1.88,0.749848456392887,-1.3856883703409455,0.9594736842105263,0.95,1.0
2253,53,53,21,823,1,1,4,3,True,0,0,3,train,0.5975531374524337,0.23716472444915315,-0.5149120661559895,23.52,0.9442105263157895,0.031083242792536686,-3.471086421971207,1.88,0.749848456392887,-0.28788415101109505,0.9594736842105263,0.95,1.0
2254,54,54,18,841,4,6,4,0,False,0,0,3,test,0.8238703625622813,0.23583249399906536,-1.736534978732536,23.52,0.9442105263157895,0.5275807107617787,-0.7498883630661719,1.88,0.749848456392887,-1.3856883703409455,0.9594736842105263,0.95,1.0
2255,55,55,24,865,4,4,4,0,True,0,0,3,train,0.8268329934658638,0.2396354243913203,-0.1901525469563587,23.52,0.9442105263157895,0.534249668246894,-0.6268920057528548,1.88,0.749848456392887,-0.28788415101109505,0.9594736842105263,0.95,1.0
2256,56,56,23,888,6,7,4,2,False,0,0,3,train,0.6822887253309792,0.24341774834220337,-1.146612249922702,23.52,0.9442105263157895,0.08214027012816053,-0.08571069974058919,1.88,0.7498484563928871,-1.385688370340946,0.9594736842105263,0.95,1.0
2257,57,57,18,906,4,4,4,0,True,0,0,3,test,0.8290405885929474,0.24255104376462203,-0.18748616413712843,23.52,0.9442105263157895,0.5360979168841143,-0.6234384538414874,1.88,0.749848456392887,-0.28788415101109505,0.9594736842105263,0.95,1.0
2258,58,58,18,924,5,5,4,1,True,0,0,3,test,0.7487076060409626,0.24628575471039318,-0.28940675080022166,23.52,0.9442105263157895,0.15927709116957886,-1.8371098817637561,1.88,0.749848456392887,-0.28788415101109505,0.9594736842105263,0.95,1.0
2259,59,59,24,948,4,4,4,0,True,0,0,3,train,0.8317297590475747,0.2461756297499547,-0.1842476997597937,23.52,0.9442105263157895,0.5369131367838561,-0.6219189540119028,1.88,0.749848456392887,-0.28788415101109505,0.9594736842105263,0.95,1.0
2260,60,60,16,964,1,1,4,3,True,0,0,3,train,0.5942858718823089,0.2498589949550171,-0.5203948095955991,23.52,0.9442105263157895,0.03263811189055162,-3.4222745970498565,1.88,0.749848456392887,-0.28788415101109505,0.9594736842105263,0.95,1.0
2261,61,61,15,979,5,5,4,1,True,0,0,3,train,0.7519359571910114,0.24855369749975756,-0.28510412196872315,23.52,0.9442105263157895,0.1652790903215752,-1.8001197774886413,1.88,0.749848456392887,-0.28788415101109505,0.9594736842105263,0.95,1.0
2262,62,62,19,998,6,7,4,2,False,0,0,3,train,0.6830331278842046,0.24840834330536804,-1.1489580149323941,23.52,0.9442105263157895,0.08492417772128527,-0.08874835126142619,1.88,0.7498484563928871,-1.385688370340946,0.9594736842105263,0.95,1.0
2263,63,63,24,1022,5,5,4,1,True,0,0,3,train,0.7555445311314264,0.24753670492202134,-0.28031655641019293,23.52,0.9442105263157895,0.17217658411231773,-1.7592346769994345,1.88,0.749848456392887,-0.28788415101109505,0.9594736842105263,0.95,1.0
2264,64,64,15,1037,4,5,4,0,False,1,3,3,train,0.8325671880642564,0.2473711955091703,-1.7871731309599552,23.52,0.9442105263157895,0.5253625792257749,-0.7452040911139648,1.88,0.749848456392887,-1.3856883703409455,0.9594736842105263,0.95,1.0
2265,65,65,15,1052,2,2,4,3,True,0,0,3,train,0.5878215347495848,0.25092905582066466,-0.5313318894833376,23.52,0.9442105263157895,0.035819907810983175,-3.3292514560272783,1.88,0.749848456392887,-0.28788415101109505,0.9594736842105263,0.95,1.0
2266,66,66,18,1070,6,2,4,2,False,0,0,3,test,0.6857838320959361,0.2496762593010769,-1.1576740971195618,23.52,0.9442105263157895,0.0896232540532972,-0.09389675861346208,1.88,0.7498484563928871,-1.385688370340946,0.9594736842105263,0.95,1.0
2267,67,67,22,1092,4,4,4,0,True,0,0,3,train,0.8336206567910154,0.2488094241071477,-0.18197682807051094,23.52,0.9442105263157895,0.5241322800460774,-0.6460111836834006,1.88,0.749848456392887,-0.28788415101109505,0.9594736842105263,0.95,1.0
2268,68,68,17,1109,6,7,4,2,False,0,0,3,train,0.6905261694727352,0.25230240868979587,-1.1728817444638344,23.52,0.9442105263157895,0.09534018845564142,-0.10019630479590458,1.88,0.7498484563928871,-1.385688370340946,0.9594736842105263,0.95,1.0
2269,69,69,16,1125,4,4,4,0,True,0,0,3,train,0.8354920914851007,0.25142318912118083,-0.17973439659878793,23.52,0.9442105263157895,0.5256161570818,-0.643184072022032,1.88,0.749848456392887,-0.28788415101109505,0.9594736842105263,0.95,1.0
2270,70,70,17,1142,5,5,4,1,True,0,0,3,train,0.7564131916022229,0.25487454627698236,-0.27916750236812343,23.52,0.9442105263157895,0.17048922801711314,-1.7690831630396893,1.88,0.749848456392887,-0.28788415101109505,0.9594736842105263,0.95,1.0
2271,71,71,17,1159,4,4,4,0,True,0,0,3,train,0.8377538203839052,0.25464068166425585,-0.17703099208397216,23.52,0.9442105263157895,0.5263629683390089,-0.6417642503456887,1.88,0.749848456392887,-0.28788415101109505,0.9594736842105263,0.95,1.0
2272,72,72,18,1177,6,7,4,2,False,0,0,3,train,0.6930693126766251,0.2580471817312744,-1.1811333310767307,23.52,0.9442105263157895,0.09892401183895384,-0.10416568734838576,1.88,0.7498484563928871,-1.385688370340946,0.9594736842105263,0.95,1.0
2273,73,73,11,1188,2,0,4,3,False,0,0,3,train,0.5840522321821222,0.2571522566701499,-0.8771955847340571,23.52,0.9442105263157895,0.037188881987005575,-0.03789802555680776,1.88,0.749848456392887,-1.3856883703409455,0.9594736842105263,0.95,1.0
2274,74,74,11,1199,4,4,4,0,True,0,0,3,train,0.838679456553318,0.2559609387367442,-0.17592669968389682,23.52,0.9442105263157895,0.5249986138671006,-0.6443596566471406,1.88,0.749848456392887,-0.28788415101109505,0.9594736842105263,0.95,1.0
2275,75,75,23,1222,4,4,4,0,True,0,0,3,train,0.8409855242963455,0.2593075834802452,-0.1731808316468077,23.52,0.9442105263157895,0.5300725449357191,-0.634741404565598,1.88,0.749848456392887,-0.28788415101109505,0.9594736842105263,0.95,1.0
2276,76,76,12,1234,4,4,4,0,True,0,0,3,train,0.8432328517580244,0.26263493323062426,-0.17051214114039562,23.52,0.9442105263157895,0.5350356078521089,-0.6254219775680178,1.88,0.749848456392887,-0.28788415101109505,0.9594736842105263,0.95,1.0
2277,77,77,12,1246,4,4,4,0,True,0,0,3,train,0.8454234226122512,0.2659427672026252,-0.1679176852807412,23.52,0.9442105263157895,0.5398913043413696,-0.6163874479417402,1.88,0.749848456392887,-0.28788415101109505,0.9594736842105263,0.95,1.0
2278,78,78,11,1257,4,4,4,0,True,0,0,3,test,0.8475591427675172,0.2692308870801838,-0.16539465718596844,23.52,0.9442105263157895,0.5446429979048686,-0.6076247486735333,1.88,0.749848456392887,-0.28788415101109505,0.9594736842105263,0.95,1.0
2279,79,79,14,1271,4,4,4,0,True,0,0,3,train,0.8496418435173803,0.2724991158469128,-0.16294037886287155,23.52,0.9442105263157895,0.5492939198940114,-0.5991216075205796,1.88,0.749848456392887,-0.28788415101109505,0.9594736842105263,0.95,1.0
2280,80,80,20,1291,6,6,4,2,True,0,0,3,train,0.6911765543341859,0.27574729666637376,-0.36935998230170136,23.52,0.9442105263157895,0.09878659391478357,-2.31479337255654,1.88,0.7498484563928871,-0.28788415101109494,0.9594736842105263,0.95,1.0
2281,81,81,16,1307,5,5,4,1,True,0,0,3,test,0.7556079659401347,0.27481806557733013,-0.28023260087444324,23.52,0.9442105263157895,0.1624282966890056,-1.8175186257368592,1.88,0.749848456392887,-0.28788415101109505,0.9594736842105263,0.95,1.0
2282,82,82,9,1316,4,5,4,0,False,1,4,3,train,0.8508497766328877,0.27446453369437784,-1.9028012704220165,23.52,0.9442105263157895,0.5459384439576499,-0.7895225041353736,1.88,0.749848456392887,-1.3856883703409455,0.9594736842105263,0.95,1.0
2283,83,83,24,1340,5,5,4,1,True,0,0,3,train,0.7590728976416046,0.2776527016414564,-0.27565746187487816,23.52,0.9442105263157895,0.16742020555781054,-1.7872484259537607,1.88,0.749848456392887,-0.28788415101109505,0.9594736842105263,0.95,1.0
2284,84,84,16,1356,6,6,4,2,True,0,0,3,train,0.6935448218237527,0.27727267698592445,-0.3659394099909593,23.52,0.9442105263157895,0.10205838428808993,-2.282210234472114,1.88,0.7498484563928871,-0.28788415101109494,0.9594736842105263,0.95,1.0
2285,85,85,15,1371,4,4,4,0,True,0,0,3,train,0.8519930732788197,0.276346704742335,-0.16017688214030656,23.52,0.9442105263157895,0.5426753874141387,-0.6112439510434108,1.88,0.749848456392887,-0.28788415101109505,0.9594736842105263,0.95,1.0
2286,86,86,17,1388,5,5,4,1,True,0,0,3,train,0.761678860887509,0.2794770639617302,-0.27223025453214406,23.52,0.9442105263157895,0.17105040073494157,-1.7657970247671049,1.88,0.749848456392887,-0.28788415101109505,0.9594736842105263,0.95,1.0
2287,87,87,22,1410,4,4,4,0,True,0,0,3,train,0.8536510071843486,0.2790747197880424,-0.15823282540926928,23.52,0.9442105263157895,0.5429787915273299,-0.6106850177717021,1.88,0.749848456392887,-0.28788415101109505,0.9594736842105263,0.95,1.0
2288,88,88,22,1432,1,1,4,3,True,0,0,3,train,0.5624658735569388,0.2821656808180543,-0.575424815976123,23.52,0.9442105263157895,0.028517112723748742,-3.5572509254560476,1.88,0.749848456392887,-0.28788415101109505,0.9594736842105263,0.95,1.0
2289,89,89,10,1442,4,4,4,0,True,0,0,3,test,0.8548587246620121,0.28105726231002703,-0.15681905801150614,23.52,0.9442105263157895,0.5452547275276841,-0.6065022035525041,1.88,0.749848456392887,-0.28788415101109505,0.9594736842105263,0.95,1.0
2290,90,90,18,1460,4,4,4,0,True,0,0,3,train,0.8566822064408325,0.2841136796579272,-0.15468825011130435,23.52,0.9442105263157895,0.5493725408282856,-0.598978486860727,1.88,0.749848456392887,-0.28788415101109505,0.9594736842105263,0.95,1.0
2291,91,91,15,1475,4,4,4,0,True,0,0,3,train,0.8584639399143997,0.2871512152181322,-0.1526106031209587,23.52,0.9442105263157895,0.5534135589622841,-0.5916497107327062,1.88,0.749848456392887,-0.28788415101109505,0.9594736842105263,0.95,1.0
2292,92,92,19,1494,3,3,4,3,True,0,0,3,train,0.5426714804719895,0.2901698084854887,-0.6112511504784758,23.52,0.9442105263157895,0.02212526075947715,-3.811035302418515,1.88,0.749848456392887,-0.28788415101109505,0.9594736842105263,0.95,1.0
2293,93,93,14,1508,4,4,4,0,True,0,0,3,train,0.8595961852395144,0.2890880443750418,-0.15129255205574332,23.52,0.9442105263157895,0.5557519128584417,-0.5874332842032386,1.88,0.749848456392887,-0.28788415101109505,0.9594736842105263,0.95,1.0
2294,94,94,23,1531,6,6,4,2,True,0,0,3,train,0.6898279651710144,0.2920730587065215,-0.37131303831679585,23.52,0.9442105263157895,0.10058185341608686,-2.296783421125469,1.88,0.7498484563928871,-0.28788415101109494,0.9594736842105263,0.95,1.0
2295,95,95,18,1549,3,0,4,3,False,0,0,3,test,0.546903279865284,0.29114142481517497,-0.7916496660580074,23.52,0.9442105263157895,0.023911805857502466,-0.024202333800601498,1.88,0.749848456392887,-1.3856883703409455,0.9594736842105263,0.95,1.0
2296,96,96,15,1564,2,2,4,3,True,0,0,3,train,0.566238088401309,0.29007092317278754,-0.5687406383420299,23.52,0.9442105263157895,0.034916341636002816,-3.3548003176454224,1.88,0.749848456392887,-0.28788415101109505,0.9594736842105263,0.95,1.0
2297,97,97,15,1579,6,6,4,2,True,0,0,3,train,0.6930904367539691,0.28897623606609574,-0.3665947879401881,23.52,0.9442105263157895,0.10521493790098325,-2.251749993502405,1.88,0.7498484563928871,-0.28788415101109494,0.9594736842105263,0.95,1.0
2298,98,98,17,1596,4,4,4,0,True,0,0,3,test,0.8590107036039174,0.28806631482157397,-0.15197389653544674,23.52,0.9442105263157895,0.5494215495273286,-0.5988892823418718,1.88,0.749848456392887,-0.28788415101109505,0.9594736842105263,0.95,1.0
2299,99,99,20,1616,4,4,4,0,True,0,0,3,train,0.8606805659366261,0.29097545264233465,-0.1500318469511786,23.52,0.9442105263157895,0.553162040132874,-0.5921043002500372,1.88,0.749848456392887,-0.28788415101109505,0.9594736842105263,0.95,1.0
2300,0,0,15,15,0,0,5,3,True,0,0,30,test,0.6334270738007383,0.12499999999999999,-0.4566104021839778,0.35,0.9289473684210526,0.12499999999999997,-2.079441541679836,0.35,0.6876438138801264,-0.3744842874916581,0.9442105263157895,0.95,1.0
2301,1,1,11,26,5,5,5,0,True,0,0,30,train,0.5200174196814742,0.081505392494118,-0.6538929685803055,0.35,0.9289473684210526,0.07494865306624114,-2.5909520256925287,0.35,0.6876438138801262,-0.3744842874916584,0.9442105263157895,0.95,1.0
2302,2,2,9,35,1,6,5,3,False,0,0,30,train,0.6027474802691503,0.1972047903770871,-0.923183130650627,0.35,0.9289473684210526,0.1098639197849879,-0.11638092882583917,0.35,0.6876438138801263,-1.1636111201486372,0.9442105263157895,0.95,1.0
2303,3,3,13,48,5,5,5,0,True,0,0,30,train,0.707456887783991,0.16763977005760594,-0.34607858731577656,0.35,0.9289473684210526,0.17414429838414996,-1.7478710223894012,0.35,0.6876438138801262,-0.3744842874916584,0.9442105263157895,0.95,1.0
2304,4,4,11,59,5,5,5,0,True,0,0,30,train,0.8111092097107294,0.2654323422564767,-0.20935257337687296,0.35,0.9289473684210526,0.28519534669603963,-1.2545809065076423,0.35,0.6876438138801262,-0.3744842874916584,0.9442105263157895,0.95,1.0
2305,5,5,17,76,5,5,5,0,True,0,0,30,test,0.8647337719215346,0.35135379946755013,-0.1453335975490591,0.35,0.9289473684210526,0.37785736669423775,-0.9732384913597197,0.35,0.6876438138801262,-0.3744842874916584,0.9442105263157895,0.95,1.0
2306,6,6,8,84,5,5,5,0,True,0,0,30,test,0.8955445649556912,0.4218810640248322,-0.11032329327497124,0.35,0.9289473684210526,0.4512345380825464,-0.7957680345591088,0.35,0.6876438138801262,-0.3744842874916584,0.9442105263157895,0.95,1.0
2307,7,7,14,98,4,4,5,1,True,0,0,30,train,0.44725682229584895,0.479264303382119,-0.8046223028340771,0.35,0.9289473684210526,0.061664571221805936,-2.7860457233361924,0.35,0.6876438138801263,-0.37448428749165824,0.9442105263157895,0.95,1.0
2308,8,8,15,113,7,4,5,2,False,0,0,30,train,0.3450879305320873,0.4631308085194614,-0.4232542974457196,0.35,0.9289473684210526,0.03599181951341302,-0.036655498425660474,0.35,0.6876438138801262,-1.163611120148637,0.9442105263157895,0.95,1.0
2309,9,9,13,126,4,4,5,1,True,0,0,30,train,0.568168594769863,0.4504464589103827,-0.5653370825259267,0.35,0.9289473684210526,0.10247347062313962,-2.278151337093058,0.35,0.6876438138801263,-0.37448428749165824,0.9442105263157895,0.95,1.0
2310,10,10,22,148,4,4,5,1,True,0,0,30,train,0.6579755776704342,0.4331798033408165,-0.4185874643480153,0.35,0.9289473684210526,0.14881766333543553,-1.9050334584167914,0.35,0.6876438138801263,-0.37448428749165824,0.9442105263157895,0.95,1.0
2311,11,11,8,156,2,4,5,3,False,0,0,30,train,0.3155155824972509,0.41484321302625465,-0.3790893993005578,0.35,0.9289473684210526,0.029765104499290013,-0.030217076490773452,0.35,0.6876438138801264,-1.1636111201486377,0.9442105263157895,0.95,1.0
2312,12,12,8,164,4,4,5,1,True,0,0,30,train,0.7168543198721338,0.40487269608433607,-0.3328826391210415,0.35,0.9289473684210526,0.189621969524888,-1.6627228228524145,0.35,0.6876438138801263,-0.37448428749165824,0.9442105263157895,0.95,1.0
2313,13,13,17,181,7,6,5,2,False,0,0,30,train,0.4239400849106059,0.388394031655502,-0.5515436044434527,0.35,0.9289473684210526,0.05479899670454455,-0.05635767220628341,0.35,0.6876438138801262,-1.163611120148637,0.9442105263157895,0.95,1.0
2314,14,14,23,204,5,5,5,0,True,0,0,30,train,0.8778799727842785,0.3793752504476457,-0.13024539994912168,0.35,0.9289473684210526,0.387226771583882,-0.9487447844825789,0.35,0.6876438138801262,-0.3744842874916584,0.9442105263157895,0.95,1.0
2315,15,15,19,223,2,5,5,3,False,0,0,30,train,0.38282068277483855,0.4094844662709973,-0.48259566970731305,0.35,0.9289473684210526,0.04406637663562902,-0.04506679996844983,0.35,0.6876438138801264,-1.1636111201486377,0.9442105263157895,0.95,1.0
2316,16,16,10,233,5,5,5,0,True,0,0,30,train,0.8870388929791541,0.4004856887309001,-0.11986644985576655,0.35,0.9289473684210526,0.40782731758183133,-0.8969114353908227,0.35,0.6876438138801262,-0.3744842874916584,0.9442105263157895,0.95,1.0
2317,17,17,17,250,5,5,5,0,True,0,0,30,train,0.8973058822495821,0.42669379759565396,-0.10835846920024514,0.35,0.9289473684210526,0.43536404460995043,-0.8315727137249416,0.35,0.6876438138801262,-0.3744842874916584,0.9442105263157895,0.95,1.0
2318,18,18,18,268,5,5,5,0,True,0,0,30,train,0.9058622291633412,0.4507326510094756,-0.09886804944332757,0.35,0.9289473684210526,0.46047100944371283,-0.7755053797881192,0.35,0.6876438138801262,-0.3744842874916584,0.9442105263157895,0.95,1.0
2319,19,19,15,283,5,5,5,0,True,0,0,30,train,0.9130952417770878,0.472832909850468,-0.09091508643782967,0.35,0.9289473684210526,0.48343218723172204,-0.7268442278410647,0.35,0.6876438138801262,-0.3744842874916584,0.9442105263157895,0.95,1.0
2320,20,20,19,302,4,4,5,1,True,0,0,30,train,0.6991914896728371,0.49320170674800146,-0.3578306262354269,0.35,0.9289473684210526,0.1748373571629113,-1.7438991248475995,0.35,0.6876438138801263,-0.37448428749165824,0.9442105263157895,0.95,1.0
2321,21,21,10,312,6,7,5,2,False,0,0,30,test,0.26317912515387065,0.4799917570220395,-0.30541046267510036,0.35,0.9289473684210526,0.02520872772653299,-0.02553191062214506,0.35,0.6876438138801263,-1.1636111201486372,0.9442105263157895,0.95,1.0
2322,22,22,13,325,5,5,5,0,True,1,1,30,train,0.9137090924074794,0.4746762126776608,-0.09024303783140962,0.35,0.9289473684210526,0.4826151162454852,-0.7285358037672713,0.35,0.6876438138801262,-0.3744842874916584,0.9442105263157895,0.95,1.0
2323,23,23,20,345,4,4,5,1,True,0,0,30,train,0.7213952675669334,0.49245189171457,-0.3265680706022316,0.35,0.9289473684210526,0.19254055977498247,-1.647448447318674,0.35,0.6876438138801263,-0.37448428749165824,0.9442105263157895,0.95,1.0
2324,24,24,13,358,7,5,5,2,False,0,0,30,train,0.423453828639922,0.4803122678076447,-0.5506998533905157,0.35,0.9289473684210526,0.057761937828991416,-0.059497316407314815,0.35,0.6876438138801262,-1.163611120148637,0.9442105263157895,0.95,1.0
2325,25,25,14,372,5,5,5,0,True,0,0,30,train,0.913329981817907,0.4737239317490432,-0.09065803781730118,0.35,0.9289473684210526,0.4787822934419131,-0.736509287097607,0.35,0.6876438138801262,-0.3744842874916584,0.9442105263157895,0.95,1.0
2326,26,26,18,390,5,0,5,0,False,0,0,30,test,0.9181806782551057,0.48958605344548967,-2.5032418561156558,0.35,0.9289473684210526,0.4953415099924899,-0.683873335882833,0.35,0.6876438138801262,-1.163611120148637,0.9442105263157895,0.95,1.0
2327,27,27,19,409,4,4,5,1,True,0,0,30,train,0.7299355849667422,0.5044968017164938,-0.314798988504644,0.35,0.9289473684210526,0.19911459911144275,-1.6138747450781081,0.35,0.6876438138801263,-0.37448428749165824,0.9442105263157895,0.95,1.0
2328,28,28,17,426,4,4,5,1,True,0,0,30,train,0.7521371469240334,0.49353751196606893,-0.28483659543205203,0.35,0.9289473684210526,0.21933128912095826,-1.5171719564855737,0.35,0.6876438138801263,-0.37448428749165824,0.9442105263157895,0.95,1.0
2329,29,29,20,446,4,4,5,1,True,0,0,30,train,0.7712787947659154,0.48282739909945527,-0.2597053692686662,0.35,0.9289473684210526,0.2388331923388133,-1.4319899107291032,0.35,0.6876438138801263,-0.37448428749165824,0.9442105263157895,0.95,1.0
2330,30,30,22,468,4,4,5,1,True,0,0,30,test,0.7878896828507194,0.4724049534369326,-0.23839719530700199,0.35,0.9289473684210526,0.25759084453874737,-1.3563828267703988,0.35,0.6876438138801263,-0.37448428749165824,0.9442105263157895,0.95,1.0
2331,31,31,18,486,2,0,5,3,False,0,0,30,train,0.34921996773316516,0.4622936531126605,-0.4295835859351871,0.35,0.9289473684210526,0.039923745015906446,-0.0407425653997338,0.35,0.6876438138801264,-1.1636111201486377,0.9442105263157895,0.95,1.0
2332,32,32,14,500,5,5,5,0,True,0,0,30,train,0.9078844728768087,0.4575520787637286,-0.09663814099011457,0.35,0.9289473684210526,0.4572158802570105,-0.7825996139441878,0.35,0.6876438138801262,-0.3744842874916584,0.9442105263157895,0.95,1.0
2333,33,33,10,510,5,5,5,0,True,0,0,30,test,0.9121073564378853,0.4704755361173285,-0.09199758044330068,0.35,0.9289473684210526,0.47084998891749674,-0.7532157305632919,0.35,0.6876438138801262,-0.3744842874916584,0.9442105263157895,0.95,1.0
2334,34,34,22,532,5,5,5,0,True,0,0,30,train,0.9159546114284394,0.4827850551654161,-0.08778846637800543,0.35,0.9289473684210526,0.48380486515146764,-0.7260736247355084,0.35,0.6876438138801262,-0.3744842874916584,0.9442105263157895,0.95,1.0
2335,35,35,11,543,5,4,5,0,False,0,0,30,train,0.919473672203594,0.49452096083867214,-2.519171094656412,0.35,0.9289473684210526,0.49612781616941914,-0.6854326465843289,0.35,0.6876438138801262,-1.163611120148637,0.9442105263157895,0.95,1.0
2336,36,36,17,560,5,5,5,0,True,0,0,30,train,0.922704410324013,0.5057205484586372,-0.08044634460628329,0.35,0.9289473684210526,0.507862256399304,-0.6775450169914106,0.35,0.6876438138801262,-0.3744842874916584,0.9442105263157895,0.95,1.0
2337,37,37,18,578,5,5,5,0,True,0,0,30,train,0.9256805649259826,0.5164182771220617,-0.07722606613208907,0.35,0.9289473684210526,0.5190480173469061,-0.6557588811230205,0.35,0.6876438138801262,-0.3744842874916584,0.9442105263157895,0.95,1.0
2338,38,38,10,588,5,7,5,0,False,0,0,30,train,0.9284308643386803,0.5266459708351486,-2.637091364133958,0.35,0.9289473684210526,0.529721649580666,-0.7544305246451788,0.35,0.6876438138801262,-1.163611120148637,0.9442105263157895,0.95,1.0
2339,39,39,13,601,4,0,5,1,False,0,0,30,train,0.7648215826212205,0.5364330182282326,-1.4474108300134578,0.35,0.9289473684210526,0.2312062642035207,-0.2629325693867219,0.35,0.6876438138801263,-1.1636111201486372,0.9442105263157895,0.95,1.0
2340,40,40,13,614,5,5,5,0,True,1,2,30,train,0.9286614852412826,0.5276515410525614,-0.07401099275037963,0.35,0.9289473684210526,0.5300540648010884,-0.6347762685798823,0.35,0.6876438138801262,-0.3744842874916584,0.9442105263157895,0.95,1.0
2341,41,41,10,624,1,3,5,3,False,0,0,30,train,0.3686839527296635,0.5369551085387215,-0.45994867452668803,0.35,0.9289473684210526,0.04115300775072031,-0.0420237660988618,0.35,0.6876438138801263,-1.1636111201486372,0.9442105263157895,0.95,1.0
2342,42,42,17,641,5,5,5,0,True,0,0,30,test,0.9300214610711006,0.5329228665878302,-0.07254761668055362,0.35,0.9289473684210526,0.5349755073623296,-0.6255343137652553,0.35,0.6876438138801262,-0.3744842874916584,0.9442105263157895,0.95,1.0
2343,43,43,17,658,4,4,5,1,True,0,0,30,train,0.7673011293134514,0.54172900041947,-0.2648759479978915,0.35,0.9289473684210526,0.2333812239862956,-1.4550820080112974,0.35,0.6876438138801263,-0.37448428749165824,0.9442105263157895,0.95,1.0
2344,44,44,20,678,5,5,5,0,True,0,0,30,train,0.9301665833692858,0.5336036097680621,-0.0723915869727901,0.35,0.9289473684210526,0.5350721096862274,-0.6253537567085016,0.35,0.6876438138801262,-0.3744842874916584,0.9442105263157895,0.95,1.0
2345,45,45,19,697,4,5,5,1,False,0,0,30,train,0.775067691199807,0.5420158048659273,-1.4919557718190097,0.35,0.9289473684210526,0.24176879548932648,-0.2767669207052784,0.35,0.6876438138801263,-1.1636111201486372,0.9442105263157895,0.95,1.0
2346,46,46,11,708,6,5,5,2,False,0,0,30,test,0.22275518692851273,0.5341421107329603,-0.25199990350203244,0.35,0.9289473684210526,0.022198168333253894,-0.022448255586384597,0.35,0.6876438138801263,-1.1636111201486372,0.9442105263157895,0.95,1.0
2347,47,47,14,722,5,5,5,0,True,0,0,30,train,0.929667406631846,0.5316257895479359,-0.07292838407630582,0.35,0.9289473684210526,0.5319545068101459,-0.6311973068117451,0.35,0.6876438138801262,-0.3744842874916584,0.9442105263157895,0.95,1.0
2348,48,48,20,742,5,5,5,0,True,0,0,30,train,0.9317097748735441,0.539552677087619,-0.07073391314197737,0.35,0.9289473684210526,0.5402540346425886,-0.6157158155201337,0.35,0.6876438138801262,-0.3744842874916584,0.9442105263157895,0.95,1.0
2349,49,49,23,765,4,4,5,1,True,0,0,30,test,0.7774718692417901,0.5472037995830731,-0.2517078166227957,0.35,0.9289473684210526,0.24453084631947256,-1.4084138172089782,0.35,0.6876438138801263,-0.37448428749165824,0.9442105263157895,0.95,1.0
2350,50,50,11,776,6,7,5,2,False,0,0,30,train,0.24317942388832514,0.539830755363243,-0.2786290733058254,0.35,0.9289473684210526,0.025858763630465922,-0.02619897931247125,0.35,0.6876438138801263,-1.1636111201486372,0.9442105263157895,0.95,1.0
